address,size,type,symbol
0x10018a20,0x75,library,?Add@?$CSimpleArray@UWorkerClientEntry@?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@V?$CSimpleArrayEqualHelperFalse@UWorkerClientEntry@?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@@3@@ATL@@QAEHABUWorkerClientEntry@?$CWorkerThread@VCRTThreadTraits@ATL@@@2@@Z
0x10018aa0,0x130,library,?ThreadProc@?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@IAEKXZ
0x10018bd0,0x83,library,?_Dec@const_iterator@?$_Tree@V?$_Tmap_traits@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@UJob@CWebService@Roblox@@U?$less@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@V?$allocator@U?$pair@$$CBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@UJob@CWebService@Roblox@@@std@@@2@$0A@@std@@@std@@QAEXXZ
0x10018c60,0x4f,library,?CopyHandles@?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@AAEHQAPAX@Z
0x10018cb0,0x56,library,?CopyClientEntries@?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@AAEHQAUWorkerClientEntry@12@@Z
0x10018d10,0xb1,library,?GrowBuffer@?$CAtlArray@UStencilToken@ATL@@V?$CElementTraits@UStencilToken@ATL@@@2@@ATL@@AAE_NI@Z
0x10018dd0,0x9a,library,?GrowBuffer@?$CAtlArray@UParseState@CSoapRootHandler@ATL@@VCParseStateElementTraits@23@@ATL@@AAE_NI@Z
0x10018e70,0x6d,library,?CallConstructors@?$CAtlArray@UParseState@CSoapRootHandler@ATL@@VCParseStateElementTraits@23@@ATL@@CAXPAUParseState@CSoapRootHandler@2@I@Z
0x10018ee0,0x74,library,?CallDestructors@?$CAtlArray@UParseState@CSoapRootHandler@ATL@@VCParseStateElementTraits@23@@ATL@@CAXPAUParseState@CSoapRootHandler@2@I@Z
0x10018f60,0x8c,library,?RemoveAll@?$CAtlMap@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@UParseState@CSoapRootHandler@2@V?$CStringRefElementTraits@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@@2@V?$CElementTraits@UParseState@CSoapRootHandler@ATL@@@2@@ATL@@QAEXXZ
0x10018ff0,0x79,library,?GetNode@?$CAtlMap@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@UParseState@CSoapRootHandler@2@V?$CStringRefElementTraits@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@@2@V?$CElementTraits@UParseState@CSoapRootHandler@ATL@@@2@@ATL@@ABEPAVCNode@12@ABV?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@2@AAI1AAPAV312@@Z
0x10019070,0x10d,library,?RemoveAll@?$CAtlMap@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@PBU_soapmap@@V?$CStringElementTraits@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@@2@V?$CElementTraits@PBU_soapmap@@@2@@ATL@@QAEXXZ
0x10019180,0xa7,library,?GetNode@?$CAtlMap@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@PBU_soapmap@@V?$CStringElementTraits@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@@2@V?$CElementTraits@PBU_soapmap@@@2@@ATL@@ABEPAVCNode@12@PBDAAI1AAPAV312@@Z
0x10019230,0x3c,library,?FindNextNode@?$CAtlMap@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@PBU_soapmap@@V?$CStringElementTraits@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@@2@V?$CElementTraits@PBU_soapmap@@@2@@ATL@@ABEPAVCNode@12@PAV312@@Z
0x10019440,0x68,library,?SetAt@?$CAtlMap@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@V?$CElementTraits@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@@2@@ATL@@QAEPAU__POSITION@@PBDABQAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@2@@Z
0x100194b0,0x68,library,?SetAt@?$CAtlMap@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@PAUNodeType@?$CMemoryCacheBase@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@PAXUCCacheDataEx@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@VCOldFlusher@2@VCLifetimeCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@V?$CElementTraits@PAUNodeType@?$CMemoryCacheBase@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@PAXUCCacheDataEx@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@VCOldFlusher@2@VCLifetimeCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@@2@@ATL@@QAEPAU__POSITION@@PBDABQAUNodeType@?$CMemoryCacheBase@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@PAXUCCacheDataEx@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@VCOldFlusher@2@VCLifetimeCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@2@@Z
0x10019520,0x6a,library,?RemoveAtPos@?$CAtlMap@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@V?$CElementTraits@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@@2@@ATL@@QAEXPAU__POSITION@@@Z
0x10019590,0x4f,library,??1?$CAtlMap@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@V?$CElementTraits@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@@2@@ATL@@QAE@XZ
0x10019eb0,0x5f,library,??$Initialize@VCRTThreadTraits@ATL@@@?$CDllCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCDllCachePeer@2@@ATL@@QAEJPAV?$CWorkerThread@VCRTThreadTraits@ATL@@@1@K@Z
0x10019f10,0x67,library,??$Initialize@VCRTThreadTraits@ATL@@@?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@QAEJPAV?$CWorkerThread@VCRTThreadTraits@ATL@@@1@@Z
0x10019f80,0xb1,library,??$Initialize@VCRTThreadTraits@ATL@@@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@QAEJPAUIServiceProvider@@PAV?$CWorkerThread@VCRTThreadTraits@ATL@@@1@K_J@Z
0x1001a040,0x255,library,??$RenderError@UCDefaultErrorProvider@ATL@@@ATL@@YAXPAUIHttpServerContext@0@KKPAUCDefaultErrorProvider@0@@Z
0x1001a2a0,0x48,library,??$SafeStringCopy@$$BY0BEF@D@ATL@@YA_NAAY0BEF@DPBD@Z
0x1001a3c0,0x654,library,??$?RV?$_String_const_iterator@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@1@@?$char_separator@DU?$char_traits@D@std@@@boost@@QAE_NAAV?$_String_const_iterator@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V23@AAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@3@@Z
0x1001aa90,0x52,library,??$_Allocate@U_Node@?$_Tree_nod@V?$_Tmap_traits@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@UJob@CWebService@Roblox@@U?$less@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@V?$allocator@U?$pair@$$CBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@UJob@CWebService@Roblox@@@std@@@2@$0A@@std@@@std@@@std@@YAPAU_Node@?$_Tree_nod@V?$_Tmap_traits@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@UJob@CWebService@Roblox@@U?$less@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@V?$allocator@U?$pair@$$CBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@UJob@CWebService@Roblox@@@std@@@2@$0A@@std@@@0@IPAU120@@Z
0x1001ac10,0x39,library,?Hash@?$CStringRefElementTraits@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@@ATL@@SAKABV?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@2@@Z
0x1001ac50,0x5d,library,?CompareElements@?$CStringRefElementTraits@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@@ATL@@SA_NABV?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@2@0@Z
0x1001af00,0x4b,library,?is_dropped@?$char_separator@DU?$char_traits@D@std@@@boost@@ABE_ND@Z
0x1001af50,0x29,library,?increment@?$token_iterator@V?$char_separator@DU?$char_traits@D@std@@@boost@@V?$_String_const_iterator@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@4@@boost@@AAEXXZ
0x1001af80,0xe5,library,?AddTimer@?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@QAEJKPAUIWorkerThreadClient@2@KPAPAX@Z
0x1001b110,0x50,library,??0?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0EAA@@ATL@@QAE@XZ
0x1001b160,0x37,library,??1?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0EAA@@ATL@@UAE@XZ
0x1001b1a0,0x4f,library,??_E?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0EAA@@ATL@@UAEPAXI@Z
0x1001b520,0x13f,library,?Rehash@?$CAtlMap@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@UParseState@CSoapRootHandler@2@V?$CStringRefElementTraits@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@@2@V?$CElementTraits@UParseState@CSoapRootHandler@ATL@@@2@@ATL@@QAEXI@Z
0x1001b660,0x6e,library,?PickSize@?$CAtlMap@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@V?$CElementTraits@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@@2@@ATL@@ABEII@Z
0x1001b6d0,0x15d,library,?NewNode@?$CAtlMap@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@UParseState@CSoapRootHandler@2@V?$CStringRefElementTraits@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@@2@V?$CElementTraits@UParseState@CSoapRootHandler@ATL@@@2@@ATL@@AAEPAVCNode@12@ABV?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@2@II@Z
0x1001b830,0x87,library,?FreeNode@?$CAtlMap@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@UParseState@CSoapRootHandler@2@V?$CStringRefElementTraits@V?$CFixedStringT@V?$CStringT@_WV?$StrTraitATL@_WV?$ChTraitsCRT@_W@ATL@@@ATL@@@ATL@@$0BA@@ATL@@@2@V?$CElementTraits@UParseState@CSoapRootHandler@ATL@@@2@@ATL@@AAEXPAVCNode@12@@Z
0x1001b8c0,0x2a,library,?FreePlexes@?$CAtlMap@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@V?$CElementTraits@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@@2@@ATL@@AAEXXZ
0x1001b8f0,0xcb,library,?InitHashTable@?$CAtlMap@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@V?$CElementTraits@PAUNodeType@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@@2@@ATL@@QAE_NI_N@Z
0x1001b9c0,0x12e,library,?Rehash@?$CAtlMap@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@PBU_soapmap@@V?$CStringElementTraits@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@@2@V?$CElementTraits@PBU_soapmap@@@2@@ATL@@QAEXI@Z
0x1001baf0,0x13f,library,?NewNode@?$CAtlMap@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@PBU_soapmap@@V?$CStringElementTraits@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@@2@V?$CElementTraits@PBU_soapmap@@@2@@ATL@@AAEPAVCNode@12@PBDII@Z
