address,type,x-text
0x10251380,string,ID_RAKVOICE_DATA
0x10251394,string,ID_RAKVOICE_CLOSE_CHANNEL
0x102513b0,string,ID_RAKVOICE_OPEN_CHANNEL_REPLY
0x102513d0,string,ID_RAKVOICE_OPEN_CHANNEL_REQUEST
0x102513f4,string,ID_ROUTE_AND_MULTICAST
0x1025140c,string,ID_CONNECTION_GRAPH_DISCONNECTION_NOTIFICATION
0x1025143c,string,ID_CONNECTION_GRAPH_CONNECTION_LOST
0x10251460,string,ID_CONNECTION_GRAPH_NEW_CONNECTION
0x10251484,string,ID_CONNECTION_GRAPH_UPDATE
0x102514a0,string,ID_CONNECTION_GRAPH_REPLY
0x102514bc,string,ID_CONNECTION_GRAPH_REQUEST
0x102514d8,string,ID_REPLICA_MANAGER_DOWNLOAD_COMPLETE
0x10251500,string,ID_REPLICA_MANAGER_SERIALIZE
0x10251520,string,ID_REPLICA_MANAGER_SCOPE_CHANGE
0x10251540,string,ID_REPLICA_MANAGER_DESTRUCTION
0x10251560,string,ID_REPLICA_MANAGER_CONSTRUCTION
0x10251580,string,ID_TRANSPORT_STRING
0x10251594,string,ID_DDT_DOWNLOAD_REQUEST
0x102515ac,string,ID_FILE_LIST_TRANSFER_FILE
0x102515c8,string,ID_FILE_LIST_TRANSFER_HEADER
0x102515e8,string,ID_DOWNLOAD_PROGRESS
0x10251600,string,ID_REMOTE_NEW_INCOMING_CONNECTION
0x10251624,string,ID_REMOTE_CONNECTION_LOST
0x10251640,string,ID_REMOTE_DISCONNECTION_NOTIFICATION
0x10251668,string,ID_ADVERTISE_SYSTEM
0x1025167c,string,ID_PONG
0x10251684,string,ID_TIMESTAMP
0x10251694,string,ID_MODIFIED_PACKET
0x102516a8,string,ID_INVALID_PASSWORD
0x102516bc,string,ID_CONNECTION_BANNED
0x102516d4,string,ID_RSA_PUBLIC_KEY_MISMATCH
0x102516f0,string,ID_CONNECTION_LOST
0x10251704,string,ID_DISCONNECTION_NOTIFICATION
0x10251724,string,ID_NO_FREE_INCOMING_CONNECTIONS
0x10251744,string,ID_NEW_INCOMING_CONNECTION
0x10251760,string,ID_ALREADY_CONNECTED
0x10251778,string,ID_CONNECTION_ATTEMPT_FAILED
0x10251798,string,ID_CONNECTION_REQUEST_ACCEPTED
0x102517b8,string,ID_RPC_REPLY
0x102517c8,string,ID_RPC
0x102517d0,string,ID_OPEN_CONNECTION_REPLY
0x102517ec,string,ID_OPEN_CONNECTION_REQUEST
0x10251808,string,ID_DETECT_LOST_CONNECTIONS
0x10251824,string,ID_RPC_MAPPING
0x10251834,string,ID_SECURED_CONNECTION_CONFIRMATION
0x10251858,string,ID_SECURED_CONNECTION_RESPONSE
0x10251878,string,ID_CONNECTION_REQUEST
0x10251890,string,ID_CONNECTED_PONG
0x102518a4,string,ID_PING_OPEN_CONNECTIONS
0x102518c0,string,ID_PING
0x102518c8,string,ID_INTERNAL_PING
0x102518dc,string,"%sSnd,Raw,NIL,NIL,%s,%i,%i,%u:%i,%u:%i%s"
0x10251908,string,"%sSnd,Raw,  NIL,  NIL,%5i,%5i,%i,%u:%i,%u:%i%s"
0x10251938,string,"%sRcv,Raw,NIL,NIL,%s,%i,%i,%u:%i,%u:%i%s"
0x10251964,string,"%sRcv,Raw,  NIL,  NIL,%5i,%5i,%i,%u:%i,%u:%i%s"
0x10251994,string,"%s%s,Rpc,%5i,%5i,%s,%5i,%i,%u:%i,%u:%i%s"
0x102519c0,string,"%s%s,RpT,%5i,%5i,%s,%5i,%i,%u:%i,%u:%i%s"
0x102519ec,string,"%s%s,Nrm,%i,%i,%s,%i,%i,%u:%i,%u:%i%s"
0x10251a14,string,"%s%s,Nrm,%5i,%5i,%5i,%5i,%i,%u:%i,%u:%i%s"
0x10251a40,string,"%s%s,Tms,%i,%i,%s,%i,%i,%u:%i,%u:%i%s"
0x10251a68,string,"%s%s,Tms,%5i,%5i,%5i,%5i,%i,%u:%i,%u:%i%s"
0x10251ef0,string,[UNKNOWN]
0x10251efc,string,0.0.0.0
0x10251f20,string,
0x10251f40,string,UNSUPPORTED
0x10251f4c,string,ok
0x10251f50,string,GL_EXT_blend_minmax
0x10251f64,string,GL_ARB_texture_env_dot3
0x10251f7c,string,GL_ARB_texture_env_combine
0x10251f98,string,GL_EXT_texture_env_add
0x10251fb8,string,(b >= BUFFER_CURRENT) && (b <= BUFFER_COLOR15)
0x10251fe8,string,Visible buffers cannot be specified for application-created framebuffe
0x10252034,string,(b >= BUFFER_NONE) && (b <= BUFFER_CURRENT)
0x10252060,string,./glg3dcpp/RenderDevice.cpp
0x10252080,string,Drawing to a color buffer is only supported by application-created fra
0x102520d4,string,s->ok()
0x102520dc,string,currentVARArea.isNull() || (v.area == currentVARArea)
0x10252118,string,All vertex arrays used within a single begin/endIndexedPrimitive block
0x1025217c,string,VAR Milestone
0x102521a4,string,Setting initial rendering state.
0x102521c8,string,Done setting initial state.
0x102521e8,string,GL_NV_multisample_filter_hint
0x10252208,string,GL_ARB_multisample
0x10252220,string,"Cannot enable separate specular lighting, extension not supported."
0x10252264,string,Enabling separate specular lighting.
0x1025228c,string,GL_EXT_separate_specular_color
0x102522ac,string,Brightness set.
0x102522bc,string,Setting brightness to %g
0x102522d8,string,wglSwapIntervalEXT(1);
0x102522f0,string,wglSwapIntervalEXT(0);
0x10252308,string,Deleting window.
0x1025231c,string,Freeing all VAR memory
0x10252334,string,Restoring gamma.
0x10252348,string,Shutting down RenderDevice.
0x10252364,string,3D
0x10252368,string,Done initializing RenderDevice.
0x10252390,string,Capability    Minimum   Desired   Received  Ok? ----------------------
0x102525c0,string,Windowed
0x102525cc,string,Video Status
0x102525dc,string,GL extensions: '%s'
0x102525f4,string,Driver version: %s
0x1025260c,string,GL Version:     %s
0x10252620,string,GL Renderer:    %s
0x10252634,string,GL Vendor:      %s
0x10252648,string,Processor Architecture: %s
0x10252668,string,Operating System: %s
0x10252680,string,********************************************************* * WARNING: T
0x10252854,string,GDI Generic
0x10252860,string,Setting video mode
0x10252878,string,numTextureCoords                      = %d numTextures                
0x10252950,string,No GL_ARB_multitexture support: forcing number of texture units to no 
0x102529a4,string,GL_NV_fragment_program
0x102529bc,string,Initialization
0x102529d8,string,n != NULL
0x102529e8,string,c:/Roblox/Releases/2007.12.20/Client/Rendering/g3d/include/G3D/Table.h
0x10252a30,string,Tried to remove a key that was not in the table.
0x10252a64,string,CheckCacheSize is removing %s
0x10252a88,string,texture != NULL
0x10252a98,string,./glg3dcpp/TextureManager.cpp
0x10252ab8,string,Texture not found
0x10252b20,string,lf
0x10252b24,string,rt
0x10252b28,string,dn
0x10252b2c,string,up
0x10252b30,string,bk
0x10252b34,string,ft
0x10252b58,string,GL_SGIS_generate_mipmap
0x10252b70,string,GL_EXT_texture_filter_anisotropic
0x10252b94,string,GL_EXT_texture_lod
0x10252ba8,string,./glg3dcpp/Texture.cpp
0x10252bc0,string,Illegal interpolate mode
0x10252be0,string,Cube map filenames must contain '*' as a placeholder for up/lf/rt/bk/f
0x10252c2c,string,*
0x10252c30,string,glGetError() != GL_INVALID_OPERATION
0x10252c58,string,GL_INVALID_OPERATION: Probably caused by invoking glGenTextures betwee
0x10252cb4,string,e == GL_NONE
0x10252cc4,string,Error encountered during glBindTexture:
0x10252cf8,string,GImage has an unexpected number of channels (%d)
0x10252d2c,string,Alpha
0x10252d34,string,DDS
0x10252d38,string,**************************  Loading '%s' failed. %s
0x102557c8,string,incorrect length check
0x102557e0,string,incorrect data check
0x102557f8,string,invalid distance too far back
0x10255818,string,invalid distance code
0x10255830,string,invalid literal/length code
0x1025584c,string,invalid distances set
0x10255864,string,invalid bit length repeat
0x10255880,string,invalid literal/lengths set
0x1025589c,string,too many length or distance symbols
0x102558c0,string,invalid code lengths set
0x102558dc,string,invalid stored block lengths
0x102558fc,string,invalid block type
0x10255910,string,header crc mismatch
0x10255924,string,unknown header flags set
0x10255940,string,incorrect header check
0x10255958,string,invalid window size
0x1025596c,string,unknown compression method
0x10255a90,string,real.str
0x10255a9c,string,sun-rays.jpg
0x10255aac,string,lensflare.jpg
0x10255abc,string,sun.jpg
0x10255ac4,string,moon.jpg
0x10255ad0,string,moon-alpha.jpg
0x10255b10,string,./glg3dcpp/VAR.cpp
0x10255b24,string,Fell through switch
0x10255b38,string,newAlignedSize <= area->freeSize()
0x10255b60,string,VARArea too small to hold new VAR (possibly due to rounding to 8-byte 
0x10255bb4,string,! _area.isNull()
0x10255bc8,string,Bad VARArea
0x10255be0,string,./glg3dcpp/VARArea.cpp
0x10255bf8,string,Fell through switch.
0x10255c28,string,_initialized
0x10255c38,string,./glg3dcpp/GLCaps.cpp
0x10255c50,string,GLCaps has not been initialized.
0x10255d98,string,GL_EXT_texture_cube_map
0x10255db8,string,_loadedExtensions
0x10255dcc,string,Cannot call GLCaps::glVersion before GLCaps::init().
0x10255e04,string,Cannot call GLCaps::vendor before GLCaps::init().
0x10255e38,string,Cannot call GLCaps::renderer before GLCaps::init().
0x10255e6c,string,MOBILITY RADEON 7500
0x10255e84,string,GL_ARB_vertex_buffer_object
0x10255ea0,string,Brian Paul
0x10255eac,string,NVIDIA Corporation
0x10255ec0,string,ATI Technologies Inc.
0x10255ed8,string,Unknown (No information)
0x10255ef4,string,Unknown (Can't find driver)
0x10255f10,string,/ati2dvag.dll
0x10255f20,string,/nv4_disp.dll
0x10255f30,string,Unknown (Unknown vendor)
0x10255f4c,string,Unknown (can't find Windows directory)
0x10255f74,string,Unknown (bad MESA driver string)
0x10255f98,string,Cannot call GLCaps::driverVersion before GLCaps::init().
0x10255fd4,string,Intel 854G
0x10255fe0,string,Intel 845G
0x10255fec,string,MOBILITY RADEON 57
0x10256000,string,MOBILITY RADEON 90
0x10256014,string,Cannot check for OpenGL bugs before extensions are loaded.
0x10256050,string,WARNING: This ATI Radeon Mobility card has a known bug with cube maps.
0x102560f4,string,6.14.10.6
0x10256100,string,MOBILITY RADEON
0x10256110,string,GL_NV_texture_rectangle
0x10256128,string,GL_EXT_framebuffer_object
0x10256144,string,GL_ARB_vertex_shader
0x1025615c,string,GL_ARB_fragment_shader
0x10256174,string,GL_ARB_shading_language_100
0x10256190,string,GL_ARB_shader_objects
0x102561a8,string,GL_ARB_shadow
0x102561b8,string,GL_EXT_texture_compression_s3tc
0x102561d8,string,GL_ATI_separate_stencil
0x102561f0,string,GL_EXT_stencil_two_side
0x10256208,string,GL_EXT_stencil_wrap
0x1025621c,string,GL_ARB_multitexture
0x10256230,string,GL_ARB_fragment_program
0x10256248,string,GL_EXT_texture_3D
0x1025625c,string,GL_ARB_texture_border_clamp
0x10256278,string,GL_EXT_texture_edge_clamp
0x10256294,string,GL_NV_vertex_program2
0x102562ac,string,GL_ARB_vertex_program
0x102562c4,string,GL_EXT_texture_rectangle
0x102562e0,string,GL_ARB_texture_non_power_of_two
0x10256300,string,glIsQueryARB
0x10256310,string,glGetQueryObjectuivARB
0x10256328,string,glGetQueryObjectivARB
0x10256340,string,glGetQueryivARB
0x10256350,string,glGenQueriesARB
0x10256360,string,glEndQueryARB
0x10256370,string,glDeleteQueriesARB
0x10256384,string,glBeginQueryARB
0x10256394,string,glGenerateMipmapEXT
0x102563a8,string,glGetFramebufferAttachmentParameterivEXT
0x102563d4,string,glFramebufferRenderbufferEXT
0x102563f4,string,glFramebufferTexture3DEXT
0x10256410,string,glFramebufferTexture2DEXT
0x1025642c,string,glFramebufferTexture1DEXT
0x10256448,string,glCheckFramebufferStatusEXT
0x10256464,string,glGenFramebuffersEXT
0x1025647c,string,glDeleteFramebuffersEXT
0x10256494,string,glBindFramebufferEXT
0x102564ac,string,glIsFramebufferEXT
0x102564c0,string,glGetRenderbufferParameterivEXT
0x102564e0,string,glRenderbufferStorageEXT
0x102564fc,string,glGenRenderbuffersEXT
0x10256514,string,glDeleteRenderbuffersEXT
0x10256530,string,glBindRenderbufferEXT
0x10256548,string,glIsRenderBufferEXT
0x1025655c,string,wglDestroyPbufferEXT
0x10256574,string,wglCreatePbufferEXT
0x10256588,string,wglEnableGenlockI3D
0x1025659c,string,glStencilOpSeparateATI
0x102565b4,string,glStencilFuncSeparateATI
0x102565d0,string,glTexImage3DEXT
0x102565e0,string,glDrawBuffersARB
0x102565f4,string,glAlphaFragmentOp3ATI
0x1025660c,string,glAlphaFragmentOp2ATI
0x10256624,string,glAlphaFragmentOp1ATI
0x1025663c,string,glColorFragmentOp3ATI
0x10256654,string,glColorFragmentOp2ATI
0x1025666c,string,glColorFragmentOp1ATI
0x10256684,string,glSetFragmentShaderConstantATI
0x102566a4,string,glSampleMapATI
0x102566b4,string,glPassTexCoordATI
0x102566c8,string,glEndFragmentShaderATI
0x102566e0,string,glBeginFragmentShaderATI
0x102566fc,string,glBindFragmentShaderATI
0x10256714,string,glDeleteFragmentShaderATI
0x10256730,string,glGenFragmentShadersATI
0x10256748,string,glGetActiveUniformARB
0x10256760,string,glGetObjectParameterivARB
0x1025677c,string,glGetAttribLocationARB
0x10256794,string,glGetUniformLocationARB
0x102567ac,string,glGetInfoLogARB
0x102567bc,string,glUniformMatrix4fvARB
0x102567d4,string,glUniformMatrix3fvARB
0x102567ec,string,glUniformMatrix2fvARB
0x10256804,string,glUniform4iARB
0x10256814,string,glUniform3iARB
0x10256824,string,glUniform2iARB
0x10256834,string,glUniform1iARB
0x10256844,string,glUniform4fvARB
0x10256854,string,glUniform3fvARB
0x10256864,string,glUniform2fvARB
0x10256874,string,glUniform1fvARB
0x10256884,string,glValidateProgramARB
0x1025689c,string,glUseProgramObjectARB
0x102568b4,string,glLinkProgramARB
0x102568c8,string,glAttachObjectARB
0x102568dc,string,glCreateProgramObjectARB
0x102568f8,string,glCompileShaderARB
0x1025690c,string,glShaderSourceARB
0x10256920,string,glCreateShaderObjectARB
0x10256938,string,glDetachObjectARB
0x1025694c,string,glGetHandleARB
0x1025695c,string,glDeleteObjectARB
0x10256970,string,glDrawRangeElements
0x10256984,string,glGetBufferPointervARB
0x1025699c,string,glGetBufferParameterivARB
0x102569b8,string,glUnmapBufferARB
0x102569cc,string,glMapBufferARB
0x102569dc,string,glGetBufferSubDataARB
0x102569f4,string,glBufferSubDataARB
0x10256a08,string,glBufferDataARB
0x10256a18,string,glIsBufferARB
0x10256a28,string,glGenBuffersARB
0x10256a38,string,glDeleteBuffersARB
0x10256a4c,string,glBindBufferARB
0x10256a5c,string,glGetProgramParameterdvNV
0x10256a78,string,glGetProgramParameterfvNV
0x10256a94,string,glActiveStencilFaceEXT
0x10256aac,string,glProgramParameter4fvNV
0x10256ac4,string,glTrackMatrixNV
0x10256ad4,string,glLoadProgramNV
0x10256ae4,string,glBindProgramNV
0x10256af4,string,glDeleteProgramsNV
0x10256b08,string,glGenProgramsNV
0x10256b18,string,glGetCombinerStageParameterfvNV
0x10256b38,string,glCombinerStageParameterfvNV
0x10256b58,string,glGetFinalCombinerInputParameterivNV
0x10256b80,string,glGetFinalCombinerInputParameterfvNV
0x10256ba8,string,glGetCombinerOutputParameterivNV
0x10256bcc,string,glGetCombinerOutputParameterfvNV
0x10256bf0,string,glGetCombinerInputParameterivNV
0x10256c10,string,glGetCombinerInputParameterfvNV
0x10256c30,string,glFinalCombinerInputNV
0x10256c48,string,glCombinerOutputNV
0x10256c5c,string,glCombinerInputNV
0x10256c70,string,glCombinerParameteriNV
0x10256c88,string,glCombinerParameterivNV
0x10256ca0,string,glCombinerParameterfNV
0x10256cb8,string,glCombinerParameterfvNV
0x10256cd0,string,glMultiDrawElementsEXT
0x10256ce8,string,glMultiDrawArraysEXT
0x10256d00,string,glPointParameterfvARB
0x10256d18,string,glPointParameterfARB
0x10256d30,string,glDisableVertexAttribArrayARB
0x10256d50,string,glEnableVertexAttribArrayARB
0x10256d70,string,glVertexAttribPointerARB
0x10256d8c,string,glProgramLocalParameter4dvARB
0x10256dac,string,glProgramEnvParameter4dvARB
0x10256dc8,string,glProgramLocalParameter4fvARB
0x10256de8,string,glProgramLocalParameter4fARB
0x10256e08,string,glProgramEnvParameter4fARB
0x10256e24,string,glProgramStringARB
0x10256e38,string,glDeleteProgramsARB
0x10256e4c,string,glBindProgramARB
0x10256e60,string,glGenProgramsARB
0x10256e74,string,glFinishFenceNV
0x10256e84,string,glFlushVertexArrayRangeNV
0x10256ea0,string,glSetFenceNV
0x10256eb0,string,glDeleteFencesNV
0x10256ec4,string,glGenFencesNV
0x10256ed4,string,glGetCompressedTexImageARB
0x10256ef0,string,glCompressedTexImage2DARB
0x10256f0c,string,glVertexArrayRangeNV
0x10256f24,string,wglFreeMemoryNV
0x10256f34,string,wglAllocateMemoryNV
0x10256f48,string,wglChoosePixelFormatARB
0x10256f60,string,wglSwapIntervalEXT
0x10256f74,string,glBlendEquationEXT
0x10256f88,string,glClientActiveTextureARB
0x10256fa4,string,glActiveTextureARB
0x10256fb8,string,glMultiTexCoord4dvARB
0x10256fd0,string,glMultiTexCoord3dvARB
0x10256fe8,string,glMultiTexCoord2dvARB
0x10257000,string,glMultiTexCoord1dARB
0x10257018,string,glMultiTexCoord4fvARB
0x10257030,string,glMultiTexCoord3fvARB
0x10257048,string,glMultiTexCoord2fvARB
0x10257060,string,glMultiTexCoord1fARB
0x10257078,string,glMultiTexCoord2fARB
0x10257090,string,! _initialized
0x102570a0,string,Internal error.
0x10257108,string,sampler2DRectShadow
0x1025711c,string,sampler2DShadow
0x1025712c,string,sampler2DRect
0x1025713c,string,samplerCube
0x10257148,string,sampler3D
0x10257154,string,sampler2D
0x10257160,string,sampler1D
0x1025716c,string,mat4
0x10257174,string,mat3
0x1025717c,string,mat2
0x10257184,string,vec4
0x1025718c,string,vec3
0x10257194,string,vec2
0x102571a0,string,Variable %s was declared as type %s (%s) and the value provided at run
0x10257200,string,No value provided for VertexAndPixelShader uniform variable %s of type
0x10257250,string,No value provided for VertexAndPixelShader uniform variable %s.
0x10257290,string,Extra VertexAndPixelShader uniform variable provided at runtime:
0x102572d4,string,g3d_sz2D_
0x102572e0,string,./glg3dcpp/Shader.cpp
0x102572f8,string,Unsupported argument type: %s
0x10257318,string,gl_
0x1025731c,string,uniform vec4
0x1025732c,string,.zw)
0x10257334,string,(
0x10257340,string,g3d_sampler2DInvSize(
0x10257358,string,nameEnd != std::string::npos
0x10257378,string,) expression
0x10257388,string,Could not find the end of
0x102573a4,string,.xy)
0x102573ac,string,(
0x102573b4,string,g3d_sampler2DSize(
0x102573c8,string,ok()
0x102573d0,string,[Line numbers in the following shader errors are shifted by one.]
0x10257414,string,Could not load shader file '%s'.
0x10257438,string,This graphics card does not support pixel shaders.
0x1025746c,string,This graphics card does not support vertex shaders.
0x102574a0,string,uniform mat4 g3d_WorldToObjectMatrix; uniform mat4 g3d_ObjectToWorldMa
0x10257598,string,g3d_NumTextures
0x102575a8,string,g3d_ObjectLight0
0x102575bc,string,g3d_NumLights
0x102575cc,string,g3d_WorldToCameraMatrix
0x102575e4,string,g3d_WorldToObjectMatrix
0x102575fc,string,g3d_CameraToWorldMatrix
0x10257614,string,g3d_ObjectToWorldMatrix
0x1025762c,string,const
0x10257634,string,uniform
0x1025763c,string,_ok
0x10257640,string,Linking
0x1025764c,string,Compiling
0x10257658,string,Pixel Shader
0x10257668,string,Vertex Shader
0x10257678,string,This graphics card does not support GL_ARB_shader_objects.
0x10257830,string,?0x%x?
0x10257838,string,GL_EVAL_BIT
0x10257844,string,GL_SAMPLER_2D_RECT_SHADOW_ARB
0x10257864,string,GL_SAMPLER_2D_RECT_ARB
0x1025787c,string,GL_SAMPLER_2D_SHADOW_ARB
0x10257898,string,GL_SAMPLER_1D_SHADOW_ARB
0x102578b4,string,GL_SAMPLER_CUBE_ARB
0x102578c8,string,GL_SAMPLER_3D_ARB
0x102578dc,string,GL_SAMPLER_2D_ARB
0x102578f0,string,GL_SAMPLER_1D_ARB
0x10257904,string,GL_FLOAT_MAT4_ARB
0x10257918,string,GL_FLOAT_MAT3_ARB
0x1025792c,string,GL_FLOAT_MAT2_ARB
0x10257940,string,GL_BOOL_VEC4_ARB
0x10257954,string,GL_BOOL_VEC3_ARB
0x10257968,string,GL_BOOL_VEC2_ARB
0x1025797c,string,GL_BOOL_ARB
0x10257988,string,GL_INT_VEC4_ARB
0x10257998,string,GL_INT_VEC3_ARB
0x102579a8,string,GL_INT_VEC2_ARB
0x102579b8,string,GL_FLOAT_VEC4_ARB
0x102579cc,string,GL_FLOAT_VEC3_ARB
0x102579e0,string,GL_FLOAT_VEC2_ARB
0x102579f4,string,GL_SHADER_OBJECT_ARB
0x10257a0c,string,GL_INCR_WRAP_EXT
0x10257a20,string,GL_DECR_WRAP_EXT
0x10257a34,string,GL_TEXTURE_RECTANGLE_EXT
0x10257a50,string,GL_TEXTURE_BINDING_3D
0x10257a68,string,GL_TEXTURE_BINDING_2D
0x10257a80,string,GL_TEXTURE_BINDING_1D
0x10257a98,string,GL_TEXTURE_3D
0x10257aa8,string,GL_FOG_SPECULAR_TEXTURE_WIN
0x10257ac4,string,GL_PHONG_HINT_WIN
0x10257ad8,string,GL_PHONG_WIN
0x10257ae8,string,GL_EDGE_FLAG_ARRAY_POINTER_EXT
0x10257b08,string,GL_TEXTURE_COORD_ARRAY_POINTER_EXT
0x10257b2c,string,GL_INDEX_ARRAY_POINTER_EXT
0x10257b48,string,GL_COLOR_ARRAY_POINTER_EXT
0x10257b64,string,GL_NORMAL_ARRAY_POINTER_EXT
0x10257b80,string,GL_VERTEX_ARRAY_POINTER_EXT
0x10257b9c,string,GL_EDGE_FLAG_ARRAY_COUNT_EXT
0x10257bbc,string,GL_EDGE_FLAG_ARRAY_STRIDE_EXT
0x10257bdc,string,GL_TEXTURE_COORD_ARRAY_COUNT_EXT
0x10257c00,string,GL_TEXTURE_COORD_ARRAY_STRIDE_EXT
0x10257c24,string,GL_TEXTURE_COORD_ARRAY_TYPE_EXT
0x10257c44,string,GL_TEXTURE_COORD_ARRAY_SIZE_EXT
0x10257c64,string,GL_INDEX_ARRAY_COUNT_EXT
0x10257c80,string,GL_COLOR_ARRAY_COUNT_EXT
0x10257c9c,string,GL_NORMAL_ARRAY_COUNT_EXT
0x10257cb8,string,GL_VERTEX_ARRAY_COUNT_EXT
0x10257cd4,string,GL_INDEX_ARRAY_STRIDE
0x10257cec,string,GL_INDEX_ARRAY_TYPE
0x10257d00,string,GL_COLOR_ARRAY_STRIDE
0x10257d18,string,GL_COLOR_ARRAY_TYPE
0x10257d2c,string,GL_COLOR_ARRAY_SIZE
0x10257d40,string,GL_NORMAL_ARRAY_STRIDE
0x10257d58,string,GL_NORMAL_ARRAY_TYPE
0x10257d70,string,GL_VERTEX_ARRAY_STRIDE
0x10257d88,string,GL_VERTEX_ARRAY_TYPE
0x10257da0,string,GL_VERTEX_ARRAY_SIZE
0x10257db8,string,GL_EDGE_FLAG_ARRAY
0x10257dcc,string,GL_TEXTURE_COORD_ARRAY
0x10257de4,string,GL_INDEX_ARRAY
0x10257df4,string,GL_COLOR_ARRAY
0x10257e04,string,GL_NORMAL_ARRAY
0x10257e14,string,GL_VERTEX_ARRAY
0x10257e24,string,GL_POLYGON_OFFSET_FILL
0x10257e3c,string,GL_POLYGON_OFFSET_FACTOR
0x10257e58,string,GL_CLAMP_TO_EDGE
0x10257e6c,string,GL_TEXTURE_WRAP_R
0x10257e80,string,GL_HINT_BIT
0x10257e8c,string,GL_LIGHT7
0x10257e98,string,GL_LIGHT6
0x10257ea4,string,GL_LIGHT5
0x10257eb0,string,GL_LIGHT4
0x10257ebc,string,GL_LIGHT3
0x10257ec8,string,GL_LIGHT2
0x10257ed4,string,GL_LIGHT1
0x10257ee0,string,GL_LIGHT0
0x10257eec,string,GL_CLIP_PLANE5
0x10257efc,string,GL_CLIP_PLANE4
0x10257f0c,string,GL_CLIP_PLANE3
0x10257f1c,string,GL_CLIP_PLANE2
0x10257f2c,string,GL_CLIP_PLANE1
0x10257f3c,string,GL_CLIP_PLANE0
0x10257f4c,string,GL_POLYGON_OFFSET_LINE
0x10257f64,string,GL_POLYGON_OFFSET_POINT
0x10257f7c,string,GL_REPEAT
0x10257f88,string,GL_POLYGON_OFFSET_UNITS
0x10257fa0,string,GL_CLAMP
0x10257fac,string,GL_TEXTURE_MIN_FILTER
0x10257fc4,string,GL_TEXTURE_WRAP_S
0x10257fd8,string,GL_TEXTURE_WRAP_T
0x10257fec,string,GL_TEXTURE_MAG_FILTER
0x10258004,string,GL_LINEAR_MIPMAP_NEAREST
0x10258020,string,GL_NEAREST_MIPMAP_LINEAR
0x1025803c,string,GL_LINEAR_MIPMAP_LINEAR
0x10258054,string,GL_NEAREST_MIPMAP_NEAREST
0x10258070,string,GL_LINEAR
0x1025807c,string,GL_NEAREST
0x10258088,string,GL_TEXTURE_GEN_MODE
0x1025809c,string,GL_OBJECT_PLANE
0x102580ac,string,GL_EYE_PLANE
0x102580bc,string,GL_SPHERE_MAP
0x102580cc,string,GL_OBJECT_LINEAR
0x102580e0,string,GL_EYE_LINEAR
0x102580f0,string,GL_TEXTURE_ENV_COLOR
0x10258108,string,GL_TEXTURE_ENV
0x10258118,string,GL_TEXTURE_ENV_MODE
0x1025812c,string,GL_MODULATE
0x10258138,string,GL_DECAL
0x10258144,string,GL_Q
0x1025814c,string,GL_T
0x10258154,string,GL_R
0x1025815c,string,GL_ENABLE_BIT
0x1025816c,string,GL_RENDERER
0x10258178,string,GL_VERSION
0x10258184,string,GL_EXTENSIONS
0x10258194,string,GL_VENDOR
0x102581a0,string,GL_REPLACE
0x102581ac,string,GL_INCR
0x102581b4,string,GL_DECR
0x102581bc,string,GL_KEEP
0x102581c4,string,GL_SMOOTH
0x102581d0,string,GL_FLAT
0x102581d8,string,GL_FEEDBACK
0x102581e4,string,GL_SELECT
0x102581f0,string,GL_RENDER
0x102581fc,string,GL_POINT
0x10258208,string,GL_LINE
0x10258210,string,GL_FILL
0x10258218,string,GL_BITMAP
0x10258224,string,GL_LUMINANCE_ALPHA
0x10258238,string,GL_LUMINANCE
0x10258248,string,GL_RGBA
0x10258250,string,GL_RGB
0x10258258,string,GL_ALPHA
0x10258264,string,GL_BLUE
0x1025826c,string,GL_GREEN
0x10258278,string,GL_RED
0x10258280,string,GL_DEPTH_COMPONENT
0x10258294,string,GL_STENCIL_INDEX
0x102582a8,string,GL_COLOR_INDEX
0x102582b8,string,GL_STENCIL
0x102582c4,string,GL_DEPTH
0x102582d0,string,GL_TEXTURE
0x102582dc,string,GL_COLOR
0x102582e8,string,GL_PROJECTION
0x102582f8,string,GL_MODELVIEW
0x10258308,string,GL_COLOR_INDEXES
0x1025831c,string,GL_SHININESS
0x1025832c,string,GL_AMBIENT_AND_DIFFUSE
0x10258344,string,GL_EMISSION
0x10258350,string,GL_SET
0x10258358,string,GL_NAND
0x10258360,string,GL_OR_INVERTED
0x10258370,string,GL_COPY_INVERTED
0x10258384,string,GL_OR_REVERSE
0x10258394,string,GL_INVERT
0x102583a0,string,GL_EQUIV
0x102583ac,string,GL_NOR
0x102583b4,string,GL_OR
0x102583bc,string,GL_XOR
0x102583c4,string,GL_NOOP
0x102583cc,string,GL_AND_INVERTED
0x102583dc,string,GL_COPY
0x102583e4,string,GL_AND_REVERSE
0x102583f4,string,GL_AND
0x102583fc,string,GL_CLEAR
0x10258408,string,GL_DOUBLE
0x10258414,string,GL_4_BYTES
0x10258420,string,GL_3_BYTES
0x1025842c,string,GL_2_BYTES
0x10258438,string,GL_FLOAT
0x10258444,string,GL_UNSIGNED_INT
0x10258454,string,GL_INT
0x1025845c,string,GL_UNSIGNED_SHORT
0x10258470,string,GL_SHORT
0x1025847c,string,GL_UNSIGNED_BYTE
0x10258490,string,GL_BYTE
0x10258498,string,GL_COMPILE_AND_EXECUTE
0x102584b0,string,GL_COMPILE
