address,size,type,symbol,name
0x1007c2b0,0x122,library,??$assign_to@V?$bind_t@XP6AXABV?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@W4MessageType@RBX@@_N@ZV?$list3@V?$value@V?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@@_bi@boost@@V?$value@W4MessageType@RBX@@@23@V?$value@_N@23@@_bi@2@@_bi@boost@@@?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@XP6AXABV?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@W4MessageType@RBX@@_N@ZV?$list3@V?$value@V?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@@_bi@boost@@V?$value@W4MessageType@RBX@@@23@V?$value@_N@23@@_bi@2@@_bi@1@@Z,
0x1007c3e0,0xb1,library,??$?0V?$bind_t@XP6AXABV?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@W4MessageType@RBX@@_N@ZV?$list3@V?$value@V?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@@_bi@boost@@V?$value@W4MessageType@RBX@@@23@V?$value@_N@23@@_bi@2@@_bi@boost@@@?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@QAE@V?$bind_t@XP6AXABV?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@W4MessageType@RBX@@_N@ZV?$list3@V?$value@V?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@@_bi@boost@@V?$value@W4MessageType@RBX@@@23@V?$value@_N@23@@_bi@2@@_bi@1@H@Z,
0x1007d820,0x84,library,??$?0PAVStockSound@@VDeleter@?$Creatable@VInstance@RBX@@@RBX@@@shared_count@detail@boost@@QAE@PAVStockSound@@VDeleter@?$Creatable@VInstance@RBX@@@RBX@@@Z,
0x1007d8b0,0x84,library,??$?0PAVSoundServiceStatsItem@@VDeleter@?$Creatable@VInstance@RBX@@@RBX@@@shared_count@detail@boost@@QAE@PAVSoundServiceStatsItem@@VDeleter@?$Creatable@VInstance@RBX@@@RBX@@@Z,
0x1007d940,0x84,library,??$?0PAVGameSettings@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVGameSettings@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1007d9d0,0x84,library,??$?0PAV?$TypedStatsItem@I@Stats@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@2@@shared_count@detail@boost@@QAE@PAV?$TypedStatsItem@I@Stats@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@5@@Z,
0x1007df20,0xab,library,??$?0VStockSound@@VDeleter@?$Creatable@VInstance@RBX@@@RBX@@@?$shared_ptr@VStockSound@@@boost@@QAE@PAVStockSound@@VDeleter@?$Creatable@VInstance@RBX@@@RBX@@@Z,
0x1007dfd0,0xab,library,??$?0VSoundServiceStatsItem@@VDeleter@?$Creatable@VInstance@RBX@@@RBX@@@?$shared_ptr@VSoundServiceStatsItem@@@boost@@QAE@PAVSoundServiceStatsItem@@VDeleter@?$Creatable@VInstance@RBX@@@RBX@@@Z,
0x1007e200,0xab,library,??$?0VGameSettings@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VGameSettings@RBX@@@boost@@QAE@PAVGameSettings@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1007e200,171,library,,"boost::shared_ptr<RBX::GameSettings>::shared_ptr<RBX::GameSettings><RBX::GameSettings,RBX::Creatable<RBX::Instance>::Deleter>"
0x1007e2b0,0xab,library,??$?0V?$TypedStatsItem@I@Stats@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@2@@?$shared_ptr@V?$TypedStatsItem@I@Stats@RBX@@@boost@@QAE@PAV?$TypedStatsItem@I@Stats@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1007e360,0x52,library,?manage@?$functor_manager@V?$bind_t@ABIP6AABIPBI@ZV?$list1@V?$value@PBI@_bi@boost@@@_bi@boost@@@_bi@boost@@V?$allocator@Vfunction_base@boost@@@std@@@function@detail@boost@@SAXABTfunction_buffer@234@AAT5234@W4functor_manager_operation_type@234@@Z,
0x1007ebc0,0x12,library,?invoke@?$function_obj_invoker0@V?$bind_t@ABIP6AABIPBI@ZV?$list1@V?$value@PBI@_bi@boost@@@_bi@boost@@@_bi@boost@@I@function@detail@boost@@SAIAATfunction_buffer@234@@Z,
0x10081030,0x1b,library,??$checked_delete@VSound@Soundscape@RBX@@@boost@@YAXPAVSound@Soundscape@RBX@@@Z,
0x10081050,0x84,library,??$?0VSound@Soundscape@RBX@@@shared_count@detail@boost@@QAE@PAVSound@Soundscape@RBX@@@Z,
0x100810e0,0x7c,library,??$assign_to@V?$bind_t@ABIP6AABIPBI@ZV?$list1@V?$value@PBI@_bi@boost@@@_bi@boost@@@_bi@boost@@@?$function0@IV?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@ABIP6AABIPBI@ZV?$list1@V?$value@PBI@_bi@boost@@@_bi@boost@@@_bi@1@@Z,
0x10081160,0x1a,library,?dispose@?$sp_counted_impl_p@VSound@Soundscape@RBX@@@detail@boost@@UAEXXZ,
0x100897f0,0x84,library,??$?0PAVShirtGraphic@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVShirtGraphic@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x10089880,0xab,library,??$?0VShirtGraphic@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VShirtGraphic@RBX@@@boost@@QAE@PAVShirtGraphic@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x10089880,171,library,,"boost::shared_ptr<RBX::ShirtGraphic>::shared_ptr<RBX::ShirtGraphic><RBX::ShirtGraphic,RBX::Creatable<RBX::Instance>::Deleter>"
0x10089a60,0x84,library,??$?0PAVShirt@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVShirt@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x10089af0,0xab,library,??$?0VShirt@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VShirt@RBX@@@boost@@QAE@PAVShirt@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x10089af0,171,library,,"boost::shared_ptr<RBX::Shirt>::shared_ptr<RBX::Shirt><RBX::Shirt,RBX::Creatable<RBX::Instance>::Deleter>"
0x10089cd0,0x84,library,??$?0PAVBodyColors@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVBodyColors@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x10089d60,0xab,library,??$?0VBodyColors@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VBodyColors@RBX@@@boost@@QAE@PAVBodyColors@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x10089d60,171,library,,"boost::shared_ptr<RBX::BodyColors>::shared_ptr<RBX::BodyColors><RBX::BodyColors,RBX::Creatable<RBX::Instance>::Deleter>"
0x10089f40,0x84,library,??$?0PAVSkin@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVSkin@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x10089fd0,0xab,library,??$?0VSkin@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VSkin@RBX@@@boost@@QAE@PAVSkin@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x10089fd0,171,library,,"boost::shared_ptr<RBX::Skin>::shared_ptr<RBX::Skin><RBX::Skin,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008a1b0,0x84,library,??$?0PAVExplosion@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVExplosion@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008a240,0xab,library,??$?0VExplosion@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VExplosion@RBX@@@boost@@QAE@PAVExplosion@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008a240,171,library,,"boost::shared_ptr<RBX::Explosion>::shared_ptr<RBX::Explosion><RBX::Explosion,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008a420,0x84,library,??$?0PAVMotorFeature@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVMotorFeature@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008a4b0,0xab,library,??$?0VMotorFeature@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VMotorFeature@RBX@@@boost@@QAE@PAVMotorFeature@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008a4b0,171,library,,"boost::shared_ptr<RBX::MotorFeature>::shared_ptr<RBX::MotorFeature><RBX::MotorFeature,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008a690,0x84,library,??$?0PAVHole@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVHole@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008a720,0xab,library,??$?0VHole@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VHole@RBX@@@boost@@QAE@PAVHole@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008a720,171,library,,"boost::shared_ptr<RBX::Hole>::shared_ptr<RBX::Hole><RBX::Hole,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008a900,0x84,library,??$?0PAVVelocityMotor@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVVelocityMotor@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008a990,0xab,library,??$?0VVelocityMotor@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VVelocityMotor@RBX@@@boost@@QAE@PAVVelocityMotor@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008ab70,0x84,library,??$?0PAVFlagStand@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVFlagStand@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008ac00,0xab,library,??$?0VFlagStand@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VFlagStand@RBX@@@boost@@QAE@PAVFlagStand@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008ade0,0x84,library,??$?0PAVFlagStandService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVFlagStandService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008ae70,0xab,library,??$?0VFlagStandService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VFlagStandService@RBX@@@boost@@QAE@PAVFlagStandService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008ae70,171,library,,"boost::shared_ptr<RBX::FlagStandService>::shared_ptr<RBX::FlagStandService><RBX::FlagStandService,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008b050,0x84,library,??$?0PAVForceField@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVForceField@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008b0e0,0xab,library,??$?0VForceField@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VForceField@RBX@@@boost@@QAE@PAVForceField@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008b0e0,171,library,,"boost::shared_ptr<RBX::ForceField>::shared_ptr<RBX::ForceField><RBX::ForceField,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008b2c0,0x84,library,??$?0PAVGeometryService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVGeometryService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008b350,0xab,library,??$?0VGeometryService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VGeometryService@RBX@@@boost@@QAE@PAVGeometryService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008b350,171,library,,"boost::shared_ptr<RBX::GeometryService>::shared_ptr<RBX::GeometryService><RBX::GeometryService,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008b530,0x84,library,??$?0PAVBodyGyro@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVBodyGyro@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008b5c0,0xab,library,??$?0VBodyGyro@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VBodyGyro@RBX@@@boost@@QAE@PAVBodyGyro@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008b5c0,171,library,,"boost::shared_ptr<RBX::BodyGyro>::shared_ptr<RBX::BodyGyro><RBX::BodyGyro,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008b7a0,0x84,library,??$?0PAVBodyForce@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVBodyForce@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008b830,0xab,library,??$?0VBodyForce@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VBodyForce@RBX@@@boost@@QAE@PAVBodyForce@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008b830,171,library,,"boost::shared_ptr<RBX::BodyForce>::shared_ptr<RBX::BodyForce><RBX::BodyForce,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008ba10,0x84,library,??$?0PAVBodyThrust@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVBodyThrust@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008baa0,0xab,library,??$?0VBodyThrust@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VBodyThrust@RBX@@@boost@@QAE@PAVBodyThrust@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008baa0,171,library,,"boost::shared_ptr<RBX::BodyThrust>::shared_ptr<RBX::BodyThrust><RBX::BodyThrust,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008bc80,0x84,library,??$?0PAVBodyPosition@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVBodyPosition@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008bd10,0xab,library,??$?0VBodyPosition@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VBodyPosition@RBX@@@boost@@QAE@PAVBodyPosition@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008bd10,171,library,,"boost::shared_ptr<RBX::BodyPosition>::shared_ptr<RBX::BodyPosition><RBX::BodyPosition,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008bef0,0x84,library,??$?0PAVBodyVelocity@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVBodyVelocity@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008bf80,0xab,library,??$?0VBodyVelocity@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VBodyVelocity@RBX@@@boost@@QAE@PAVBodyVelocity@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008bf80,171,library,,"boost::shared_ptr<RBX::BodyVelocity>::shared_ptr<RBX::BodyVelocity><RBX::BodyVelocity,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008c160,0x84,library,??$?0PAVRocket@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVRocket@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008c1f0,0xab,library,??$?0VRocket@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VRocket@RBX@@@boost@@QAE@PAVRocket@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008c1f0,171,library,,"boost::shared_ptr<RBX::Rocket>::shared_ptr<RBX::Rocket><RBX::Rocket,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008c3d0,0x84,library,??$?0PAVMessage@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVMessage@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008c460,0xab,library,??$?0VMessage@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VMessage@RBX@@@boost@@QAE@PAVMessage@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008c460,171,library,,"boost::shared_ptr<RBX::Message>::shared_ptr<RBX::Message><RBX::Message,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008c700,0x84,library,??$?0PAVHint@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVHint@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008c890,0xab,library,??$?0VHint@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VHint@RBX@@@boost@@QAE@PAVHint@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008c890,171,library,,"boost::shared_ptr<RBX::Hint>::shared_ptr<RBX::Hint><RBX::Hint,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008caf0,0x84,library,??$?0PAVObjectValue@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVObjectValue@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008cb90,0xab,library,??$?0VObjectValue@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VObjectValue@RBX@@@boost@@QAE@PAVObjectValue@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008cb90,171,library,,"boost::shared_ptr<RBX::ObjectValue>::shared_ptr<RBX::ObjectValue><RBX::ObjectValue,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008ccd0,0x84,library,??$?0PAVVisit@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVVisit@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008cd60,0xab,library,??$?0VVisit@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VVisit@RBX@@@boost@@QAE@PAVVisit@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008cd60,171,library,,"boost::shared_ptr<RBX::Visit>::shared_ptr<RBX::Visit><RBX::Visit,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008cf40,0x84,library,??$?0PAVDebrisService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVDebrisService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008cfd0,0xab,library,??$?0VDebrisService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VDebrisService@RBX@@@boost@@QAE@PAVDebrisService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008cfd0,171,library,,"boost::shared_ptr<RBX::DebrisService>::shared_ptr<RBX::DebrisService><RBX::DebrisService,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008d1b0,0x84,library,??$?0PAVTimerService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVTimerService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008d240,0xab,library,??$?0VTimerService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VTimerService@RBX@@@boost@@QAE@PAVTimerService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008d240,171,library,,"boost::shared_ptr<RBX::TimerService>::shared_ptr<RBX::TimerService><RBX::TimerService,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008d420,0x84,library,??$?0PAVSeat@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVSeat@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008d4b0,0xab,library,??$?0VSeat@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VSeat@RBX@@@boost@@QAE@PAVSeat@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008d4b0,171,library,,"boost::shared_ptr<RBX::Seat>::shared_ptr<RBX::Seat><RBX::Seat,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008d690,0x84,library,??$?0PAVSpawnLocation@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVSpawnLocation@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008d720,0xab,library,??$?0VSpawnLocation@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VSpawnLocation@RBX@@@boost@@QAE@PAVSpawnLocation@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008d900,0x84,library,??$?0PAVSpawnerService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVSpawnerService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x1008d990,0xab,library,??$?0VSpawnerService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VSpawnerService@RBX@@@boost@@QAE@PAVSpawnerService@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x1008d990,171,library,,"boost::shared_ptr<RBX::SpawnerService>::shared_ptr<RBX::SpawnerService><RBX::SpawnerService,RBX::Creatable<RBX::Instance>::Deleter>"
0x1008ed10,0x78,library,??0zlib_error@iostreams@boost@@QAE@H@Z,
0x1008ed90,0x5a,library,?check@zlib_error@iostreams@boost@@SAXH@Z,
0x1008edf0,0x21,library,??0zlib_error@iostreams@boost@@QAE@ABV012@@Z,
0x1008ee20,0x1b,library,??0zlib_base@detail@iostreams@boost@@IAE@XZ,
0x1008ee40,0x28,library,?before@zlib_base@detail@iostreams@boost@@IAEXAAPBDPBDAAPADPAD@Z,
0x1008ee70,0x5f,library,?after@zlib_base@detail@iostreams@boost@@IAEXAAPBDAAPAD_N@Z,
0x1008eed0,0x10,library,?deflate@zlib_base@detail@iostreams@boost@@IAEHH@Z,
0x1008eee0,0x10,library,?inflate@zlib_base@detail@iostreams@boost@@IAEHH@Z,
0x1008eef0,0x38,library,?reset@zlib_base@detail@iostreams@boost@@IAEX_N0@Z,
0x1008ef30,0x74,library,?do_init@zlib_base@detail@iostreams@boost@@AAEXABUzlib_params@34@_NP6APAXPAXII@ZP6AX22@Z2@Z,
0x10090310,0x116,library,??$lexical_cast@IV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@boost@@YAIABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10090430,0x119,library,??$lexical_cast@NV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@boost@@YANABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10090550,0x119,library,??$lexical_cast@MV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@boost@@YAMABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x100957a0,0x11,library,??$checked_delete@VChangePropertyItem@Replicator@Network@RBX@@@boost@@YAXPAVChangePropertyItem@Replicator@Network@RBX@@@Z,
0x100957c0,0x84,library,??$?0VSignalInstance@Reflection@RBX@@@shared_count@detail@boost@@QAE@PAVSignalInstance@Reflection@RBX@@@Z,
0x10095c00,0x4c,library,?reset@?$scoped_ptr@V?$map@PBVSignalDescriptor@Reflection@RBX@@V?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@U?$less@PBVSignalDescriptor@Reflection@RBX@@@std@@V?$allocator@U?$pair@QBVSignalDescriptor@Reflection@RBX@@V?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@@std@@@7@@std@@@boost@@QAEXPAV?$map@PBVSignalDescriptor@Reflection@RBX@@V?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@U?$less@PBVSignalDescriptor@Reflection@RBX@@@std@@V?$allocator@U?$pair@QBVSignalDescriptor@Reflection@RBX@@V?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@@std@@@7@@std@@@Z,
0x100a0fc0,0x8e,library,??$?0VInstance@RBX@@@?$shared_ptr@VPartInstance@RBX@@@boost@@QAE@ABV?$shared_ptr@VInstance@RBX@@@1@Udynamic_cast_tag@detail@1@@Z,
0x100a1060,0x84,library,??$?0PAV?$FilteredSelection@VPartInstance@RBX@@@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAV?$FilteredSelection@VPartInstance@RBX@@@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x100a1740,0x25,library,??$shared_dynamic_cast@VPartInstance@RBX@@VInstance@2@@boost@@YA?AV?$shared_ptr@VPartInstance@RBX@@@0@ABV?$shared_ptr@VInstance@RBX@@@0@@Z,
0x100a1770,0xab,library,??$?0V?$FilteredSelection@VPartInstance@RBX@@@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@V?$FilteredSelection@VPartInstance@RBX@@@RBX@@@boost@@QAE@PAV?$FilteredSelection@VPartInstance@RBX@@@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x100a9e30,0x84,library,??$?0H@shared_count@detail@boost@@QAE@PAH@Z,
0x100a9ec0,0xb,library,?dispose@?$sp_counted_impl_p@H@detail@boost@@UAEXXZ,
0x100a9ed0,0x6e,library,??$reset@H@?$shared_ptr@H@boost@@QAEXPAH@Z,
0x100acca0,0x84,library,??$?0PAVDecal@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVDecal@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
0x100acd30,0xab,library,??$?0VDecal@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@VDecal@RBX@@@boost@@QAE@PAVDecal@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z,
0x100acf10,0x84,library,??$?0PAVTexture@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAVTexture@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z,
