address,type,symbol
0x102f997c,global,??_B?1??nullGeometry@Geometry@RBX@@SAPAV12@XZ@51
0x102f9980,global,?n@?1???$doDeclare@$1?sDecal@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f9984,global,??_B?1???$doDeclare@$1?sDecal@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f9988,global,?n@?1???$doDeclare@$1?sTexture@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f998c,global,??_B?1???$doDeclare@$1?sTexture@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f9990,global,?flag@?1???$declare@$1?sDecal@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f9994,global,?flag@?1???$declare@$1?sTexture@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f99b0,global,?syncSingleton@ThreadRef@Lua@RBX@@0V?$shared_ptr@Vmutex@boost@@@boost@@A
0x102f9a20,global,?s@?1??singleton@?$EnumDesc@W4ErrorReporting@DebugSettings@RBX@@@Reflection@RBX@@SAABV234@XZ@4V234@A
0x102f9ab8,global,??_B?1??singleton@?$EnumDesc@W4ErrorReporting@DebugSettings@RBX@@@Reflection@RBX@@SAABV123@XZ@51
0x102f9ac0,global,?s@?1??singleton@?$EnumDesc@W4AssertAction@Debugable@RBX@@@Reflection@RBX@@SAABV234@XZ@4V234@A
0x102f9b58,global,??_B?1??singleton@?$EnumDesc@W4AssertAction@Debugable@RBX@@@Reflection@RBX@@SAABV123@XZ@51
0x102f9b60,global,?foo@?1??classDescriptor@?$Described@VDebugSettings@RBX@@$1?sDebugSettings@2@3QBDBV?$FactoryProduct@VDebugSettings@RBX@@VItem@GlobalSettings@2@$1?sDebugSettings@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f9be8,global,??_B?1??classDescriptor@?$Described@VDebugSettings@RBX@@$1?sDebugSettings@2@3QBDBV?$FactoryProduct@VDebugSettings@RBX@@VItem@GlobalSettings@2@$1?sDebugSettings@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f9c0c,global,?prop_SoundWarnings@@3V?$BoundProp@_N$00@Reflection@RBX@@A
0x102f9c7c,global,?prop_stackTracingEnabled@DebugSettings@RBX@@2V?$BoundProp@_N$00@Reflection@2@A
0x102f9cec,global,?prop_ioEnabled@DebugSettings@RBX@@2V?$BoundProp@_N$00@Reflection@2@A
0x102f9e60,global,?n@?1???$doDeclare@$1?sGlobalSettings@RBX@@3QBDB@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f9e64,global,??_B?1???$doDeclare@$1?sGlobalSettings@RBX@@3QBDB@Name@RBX@@CAABV01@XZ@51
0x102f9e68,global,?flag@?1???$declare@$1?sGlobalSettings@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f9e7c,global,?mutex@GlobalSettings@RBX@@2Vrecursive_mutex@boost@@A
0x102f9e88,global,?obj@?1??instance@?$singleton_default@Upool_type@?$singleton_pool@VLuaAllocator@@$0CA@Udefault_user_allocator_new_delete@boost@@Vwin32_mutex@pool@details@3@$0CA@@boost@@@pool@details@boost@@SAAAUpool_type@?$singleton_pool@VLuaAllocator@@$0CA@Udefault_user_allocator_new_delete@boost@@Vwin32_mutex@pool@details@3@$0CA@@5@XZ@4U675@A
0x102f9eb4,global,??_B?1??instance@?$singleton_default@Upool_type@?$singleton_pool@VLuaAllocator@@$0CA@Udefault_user_allocator_new_delete@boost@@Vwin32_mutex@pool@details@3@$0CA@@boost@@@pool@details@boost@@SAAAUpool_type@?$singleton_pool@VLuaAllocator@@$0CA@Udefault_user_allocator_new_delete@boost@@Vwin32_mutex@pool@details@3@$0CA@@4@XZ@51
0x102f9eb8,global,?obj@?1??instance@?$singleton_default@Upool_type@?$singleton_pool@VLuaAllocator@@$0BA@Udefault_user_allocator_new_delete@boost@@Vwin32_mutex@pool@details@3@$0CA@@boost@@@pool@details@boost@@SAAAUpool_type@?$singleton_pool@VLuaAllocator@@$0BA@Udefault_user_allocator_new_delete@boost@@Vwin32_mutex@pool@details@3@$0CA@@5@XZ@4U675@A
0x102f9ee4,global,??_B?1??instance@?$singleton_default@Upool_type@?$singleton_pool@VLuaAllocator@@$0BA@Udefault_user_allocator_new_delete@boost@@Vwin32_mutex@pool@details@3@$0CA@@boost@@@pool@details@boost@@SAAAUpool_type@?$singleton_pool@VLuaAllocator@@$0BA@Udefault_user_allocator_new_delete@boost@@Vwin32_mutex@pool@details@3@$0CA@@4@XZ@51
0x102f9ee8,global,?create_object@?$singleton_default@Upool_type@?$singleton_pool@VLuaAllocator@@$0CA@Udefault_user_allocator_new_delete@boost@@Vwin32_mutex@pool@details@3@$0CA@@boost@@@pool@details@boost@@0Uobject_creator@1234@A
0x102f9ee9,global,?create_object@?$singleton_default@Upool_type@?$singleton_pool@VLuaAllocator@@$0BA@Udefault_user_allocator_new_delete@boost@@Vwin32_mutex@pool@details@3@$0CA@@boost@@@pool@details@boost@@0Uobject_creator@1234@A
0x102f9ef0,global,?foo@?1??classDescriptor@?$Described@VTeam@RBX@@$1?sTeam@2@3QBDBV?$FactoryProduct@VTeam@RBX@@VInstance@2@$1?sTeam@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f9f78,global,??_B?1??classDescriptor@?$Described@VTeam@RBX@@$1?sTeam@2@3QBDBV?$FactoryProduct@VTeam@RBX@@VInstance@2@$1?sTeam@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f9fb8,global,?prop_AutoColorCharacters@Team@RBX@@2V?$BoundProp@_N$00@Reflection@2@A
0x102f9ff4,global,?ignoreVector3@MouseCommand@RBX@@0VVector3@G3D@@A
0x102fa000,global,?n@?1???$doDeclare@$1?sBoxSelectCommand@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fa004,global,??_B?1???$doDeclare@$1?sBoxSelectCommand@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102fa008,global,?index@?1???$doGetClassIndex@V?$FilteredSelection@VInstance@RBX@@@RBX@@@ServiceProvider@RBX@@CAIXZ@4IA
0x102fa00c,global,??_B?1???$doGetClassIndex@V?$FilteredSelection@VInstance@RBX@@@RBX@@@ServiceProvider@RBX@@CAIXZ@51
0x102fa010,global,?flag@?1???$declare@$1?sBoxSelectCommand@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102fa014,global,?flag@?1???$getClassIndex@V?$FilteredSelection@VInstance@RBX@@@RBX@@@ServiceProvider@RBX@@CAIXZ@4JA
0x102fa018,global,?isNullClassName@?8???$find@V?$FilteredSelection@VInstance@RBX@@@RBX@@@ServiceProvider@RBX@@QBEPAV?$FilteredSelection@VInstance@RBX@@@2@XZ@4_NB
0x102fa01c,global,??_B?8???$find@V?$FilteredSelection@VInstance@RBX@@@RBX@@@ServiceProvider@RBX@@QBEPAV?$FilteredSelection@VInstance@RBX@@@1@XZ@58
0x102fa030,global,?minSize@?3??resize@?$Array@PBVPrimitive@RBX@@@G3D@@QAEXH_N@Z@4HB
0x102fa034,global,??_B?3??resize@?$Array@PBVPrimitive@RBX@@@G3D@@QAEXH_N@Z@53
0x102fa038,global,?s@?1??singleton@?$EnumDesc@W4CameraType@Camera@RBX@@@Reflection@RBX@@SAABV234@XZ@4V234@A
0x102fa0d0,global,??_B?1??singleton@?$EnumDesc@W4CameraType@Camera@RBX@@@Reflection@RBX@@SAABV123@XZ@51
0x102fa0d8,global,?foo@?1??classDescriptor@?$Described@VCamera@RBX@@$1?sCamera@2@3PADAV?$FactoryProduct@VCamera@RBX@@VInstance@2@$1?sCamera@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fa160,global,??_B?1??classDescriptor@?$Described@VCamera@RBX@@$1?sCamera@2@3PADAV?$FactoryProduct@VCamera@RBX@@VInstance@2@$1?sCamera@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fa1e0,global,?n@?1???$doDeclare@$1?sNewNullTool@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fa1e4,global,??_B?1???$doDeclare@$1?sNewNullTool@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102fa1e8,global,?flag@?1???$declare@$1?sNewNullTool@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102fa1ec,global,?n@?1???$doDeclare@$1?sBackpackItem@RBX@@3QBDB@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fa1f0,global,??_B?1???$doDeclare@$1?sBackpackItem@RBX@@3QBDB@Name@RBX@@CAABV01@XZ@51
0x102fa1f4,global,?flag@?1???$declare@$1?sBackpackItem@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102fa1f8,global,?s@?1??singleton@?$EnumDesc@W4BinType@HopperBin@RBX@@@Reflection@RBX@@SAABV234@XZ@4V234@A
0x102fa290,global,??_B?1??singleton@?$EnumDesc@W4BinType@HopperBin@RBX@@@Reflection@RBX@@SAABV123@XZ@51
0x102fa298,global,?foo@?1??classDescriptor@?$Described@VHopperBin@RBX@@$1?sHopperBin@2@3QBDBV?$FactoryProduct@VHopperBin@RBX@@VBackpackItem@2@$1?sHopperBin@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fa320,global,??_B?1??classDescriptor@?$Described@VHopperBin@RBX@@$1?sHopperBin@2@3QBDBV?$FactoryProduct@VHopperBin@RBX@@VBackpackItem@2@$1?sHopperBin@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fa3e4,global,?n@?1???$doDeclare@$1?sToolMouseCommand@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fa3e8,global,??_B?1???$doDeclare@$1?sToolMouseCommand@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102fa3ec,global,?n@?1???$doDeclare@$1?sMouse@RBX@@3QBDB@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fa3f0,global,??_B?1???$doDeclare@$1?sMouse@RBX@@3QBDB@Name@RBX@@CAABV01@XZ@51
0x102fa3f4,global,?flag@?1???$declare@$1?sToolMouseCommand@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102fa3f8,global,?flag@?1???$declare@$1?sMouse@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102fa3fc,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf1@XVTool@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVTool@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVTool@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVTool@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@function@detail@2@A
0x102fa404,global,??_B?1???$assign_to@V?$bind_t@XV?$mf1@XVTool@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVTool@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVTool@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVTool@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@1@@Z@51
0x102fa408,global,?foo@?1??classDescriptor@?$Described@VMouse@RBX@@$1?sMouse@2@3QBDBV?$NonFactoryProduct@VInstance@RBX@@$1?sMouse@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fa490,global,??_B?1??classDescriptor@?$Described@VMouse@RBX@@$1?sMouse@2@3QBDBV?$NonFactoryProduct@VInstance@RBX@@$1?sMouse@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fa5ec,global,?prop_Enabled@Tool@RBX@@2V?$BoundProp@_N$00@Reflection@2@A
0x102fa608,global,?index@?1???$doGetClassIndex@VTimerService@RBX@@@ServiceProvider@RBX@@CAIXZ@4IA
0x102fa60c,global,??_B?1???$doGetClassIndex@VTimerService@RBX@@@ServiceProvider@RBX@@CAIXZ@51
0x102fa610,global,?index@?1???$doGetClassIndex@VFlagStandService@RBX@@@ServiceProvider@RBX@@CAIXZ@4IA
0x102fa614,global,??_B?1???$doGetClassIndex@VFlagStandService@RBX@@@ServiceProvider@RBX@@CAIXZ@51
0x102fa618,global,?flag@?1???$getClassIndex@VTimerService@RBX@@@ServiceProvider@RBX@@CAIXZ@4JA
0x102fa61c,global,?flag@?1???$getClassIndex@VFlagStandService@RBX@@@ServiceProvider@RBX@@CAIXZ@4JA
0x102fa620,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf1@XVFlag@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVFlag@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVFlag@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVFlag@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@function@detail@2@A
0x102fa628,global,??_B?1???$assign_to@V?$bind_t@XV?$mf1@XVFlag@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVFlag@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVFlag@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVFlag@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@1@@Z@51
0x102fa62c,global,?isNullClassName@?8???$find@VTimerService@RBX@@@ServiceProvider@RBX@@QBEPAVTimerService@2@XZ@4_NB
0x102fa630,global,??_B?8???$find@VTimerService@RBX@@@ServiceProvider@RBX@@QBEPAVTimerService@1@XZ@58
0x102fa634,global,?isNullClassName@?8???$find@VFlagStandService@RBX@@@ServiceProvider@RBX@@QBEPAVFlagStandService@2@XZ@4_NB
0x102fa638,global,??_B?8???$find@VFlagStandService@RBX@@@ServiceProvider@RBX@@QBEPAVFlagStandService@1@XZ@58
0x102fa63c,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf0@XVFlag@RBX@@@_mfi@boost@@V?$list1@V?$value@V?$shared_ptr@VFlag@RBX@@@boost@@@_bi@boost@@@_bi@3@@_bi@boost@@@?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@XV?$mf0@XVFlag@RBX@@@_mfi@boost@@V?$list1@V?$value@V?$shared_ptr@VFlag@RBX@@@boost@@@_bi@boost@@@_bi@3@@_bi@2@@Z@4U?$basic_vtable0@XV?$allocator@Vfunction_base@boost@@@std@@@function@detail@2@A
0x102fa644,global,??_B?1???$assign_to@V?$bind_t@XV?$mf0@XVFlag@RBX@@@_mfi@boost@@V?$list1@V?$value@V?$shared_ptr@VFlag@RBX@@@boost@@@_bi@boost@@@_bi@3@@_bi@boost@@@?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@XV?$mf0@XVFlag@RBX@@@_mfi@boost@@V?$list1@V?$value@V?$shared_ptr@VFlag@RBX@@@boost@@@_bi@boost@@@_bi@3@@_bi@1@@Z@51
0x102fa668,global,?disableEnvironmentalThrottle@World@RBX@@2_NA
0x102fa6a4,global,?canvasSize@GuiRoot@RBX@@0VVector2@G3D@@A
0x102fa6ac,global,?oldCameraWorld@GuiRoot@RBX@@0VCoordinateFrame@G3D@@A
0x102fa6e0,global,?oldProjectionMatrix@GuiRoot@RBX@@0VMatrix4@G3D@@A
0x102fa720,global,?contactPairMatches@Contact@RBX@@1HA
0x102fa724,global,?contactPairMisses@Contact@RBX@@1HA
0x102fa728,global,?numKernels@Kernel@RBX@@0HA
0x102fa72c,global,?minSize@?3??resize@?$Array@PAVConnector@RBX@@@G3D@@QAEXH_N@Z@4HB
0x102fa730,global,??_B?3??resize@?$Array@PAVConnector@RBX@@@G3D@@QAEXH_N@Z@53
0x102fa734,global,?minSize@?3??resize@?$Array@PAVBody@RBX@@@G3D@@QAEXH_N@Z@4HB
0x102fa738,global,??_B?3??resize@?$Array@PAVBody@RBX@@@G3D@@QAEXH_N@Z@53
0x102fa73c,global,?minSize@?3??resize@?$Array@PAVPoint@RBX@@@G3D@@QAEXH_N@Z@4HB
0x102fa740,global,??_B?3??resize@?$Array@PAVPoint@RBX@@@G3D@@QAEXH_N@Z@53
0x102fa744,global,?n@?1???$doDeclare@$1?sJointInstance@RBX@@3QBDB@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fa748,global,??_B?1???$doDeclare@$1?sJointInstance@RBX@@3QBDB@Name@RBX@@CAABV01@XZ@51
0x102fa74c,global,?flag@?1???$declare@$1?sJointInstance@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102fa750,global,?n@?1???$doDeclare@$1?sAutoJoint@RBX@@3QBDB@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fa754,global,??_B?1???$doDeclare@$1?sAutoJoint@RBX@@3QBDB@Name@RBX@@CAABV01@XZ@51
0x102fa758,global,?flag@?1???$declare@$1?sAutoJoint@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102fa830,global,?foo@?1??classDescriptor@?$Described@VTeams@RBX@@$1?sTeams@2@3QBDBV?$FactoryProduct@VTeams@RBX@@VInstance@2@$1?sTeams@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fa8b8,global,??_B?1??classDescriptor@?$Described@VTeams@RBX@@$1?sTeams@2@3QBDBV?$FactoryProduct@VTeams@RBX@@VInstance@2@$1?sTeams@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fa929,global,?writeUnlocked@Accoutrement@RBX@@2_NA
0x102fa9d4,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf1@XVAccoutrement@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVAccoutrement@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVAccoutrement@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVAccoutrement@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@function@detail@2@A
0x102fa9dc,global,??_B?1???$assign_to@V?$bind_t@XV?$mf1@XVAccoutrement@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVAccoutrement@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVAccoutrement@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVAccoutrement@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@1@@Z@51
0x102fa9e4,global,?prop_AnimateCharacter@RBX@@3V?$BoundProp@_N$00@Reflection@1@A
0x102faa00,global,?prop_SoftwareSound@RBX@@3V?$BoundProp@_N$00@Reflection@1@A
0x102faa1c,global,?prop_SoundEnabled@RBX@@3V?$BoundProp@_N$00@Reflection@1@A
0x102faa38,global,?prop_ChatScrollLength@RBX@@3V?$BoundProp@H$00@Reflection@1@A
0x102faa54,global,?prop_ChatHistory@RBX@@3V?$BoundProp@H$00@Reflection@1@A
0x102fab88,global,?foo@?1??classDescriptor@?$Described@VShirt@RBX@@$1?sShirt@2@3QBDBV?$FactoryProduct@VShirt@RBX@@VShirtGraphic@2@$1?sShirt@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fac10,global,??_B?1??classDescriptor@?$Described@VShirt@RBX@@$1?sShirt@2@3QBDBV?$FactoryProduct@VShirt@RBX@@VShirtGraphic@2@$1?sShirt@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fac18,global,?foo@?1??classDescriptor@?$Described@VSkin@RBX@@$1?sSkin@2@3QBDBV?$FactoryProduct@VSkin@RBX@@VCharacterAppearance@2@$1?sSkin@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102faca0,global,??_B?1??classDescriptor@?$Described@VSkin@RBX@@$1?sSkin@2@3QBDBV?$FactoryProduct@VSkin@RBX@@VCharacterAppearance@2@$1?sSkin@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102faca8,global,?prop_HeadColor@BodyColors@RBX@@2V?$BoundProp@VBrickColor@RBX@@$00@Reflection@2@A
0x102facc4,global,?prop_RightLegColor@BodyColors@RBX@@2V?$BoundProp@VBrickColor@RBX@@$00@Reflection@2@A
0x102face0,global,?prop_Graphic@ShirtGraphic@RBX@@2V?$BoundProp@VTextureId@RBX@@$00@Reflection@2@A
0x102facfc,global,?prop_leftSleeveColor@Shirt@RBX@@2V?$BoundProp@VBrickColor@RBX@@$00@Reflection@2@A
0x102fad18,global,?prop_rightSleeveColor@Shirt@RBX@@2V?$BoundProp@VBrickColor@RBX@@$00@Reflection@2@A
0x102fad34,global,?prop_torsoColor@Shirt@RBX@@2V?$BoundProp@VBrickColor@RBX@@$00@Reflection@2@A
0x102fad50,global,?prop_LeftArmColor@BodyColors@RBX@@2V?$BoundProp@VBrickColor@RBX@@$00@Reflection@2@A
0x102fad6c,global,?prop_LeftLegColor@BodyColors@RBX@@2V?$BoundProp@VBrickColor@RBX@@$00@Reflection@2@A
0x102fad88,global,?prop_TorsoColor@BodyColors@RBX@@2V?$BoundProp@VBrickColor@RBX@@$00@Reflection@2@A
0x102fada4,global,?prop_skinColor@Skin@RBX@@2V?$BoundProp@VBrickColor@RBX@@$00@Reflection@2@A
0x102fadc0,global,?prop_RightArmColor@BodyColors@RBX@@2V?$BoundProp@VBrickColor@RBX@@$00@Reflection@2@A
0x102faddc,global,?stored_vtable@?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$01$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@M@Z@Reflection@RBX@@@?$function2@XV?$shared_ptr@VInstance@RBX@@@boost@@MV?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$01$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@M@Z@Reflection@RBX@@@Z@4U?$basic_vtable2@XV?$shared_ptr@VInstance@RBX@@@boost@@MV?$allocator@X@std@@@function@detail@2@A
0x102fade4,global,??_B?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$01$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@M@Z@Reflection@RBX@@@?$function2@XV?$shared_ptr@VInstance@RBX@@@boost@@MV?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$01$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@M@Z@Reflection@RBX@@@Z@51
0x102fae08,global,?propPosition@Explosion@RBX@@2V?$BoundProp@VVector3@G3D@@$00@Reflection@2@A
0x102fae24,global,?propBlastPressure@Explosion@RBX@@2V?$BoundProp@M$00@Reflection@2@A
0x102fae40,global,?signal_Hit@RBX@@3V?$SignalDesc@VExplosion@RBX@@$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@M@Z@Reflection@1@A
0x102fae64,global,?n@?1???$doDeclare@$1?sFeature@RBX@@3QBDB@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fae68,global,??_B?1???$doDeclare@$1?sFeature@RBX@@3QBDB@Name@RBX@@CAABV01@XZ@51
0x102fae6c,global,?type@?1???$singleton@PAVHole@RBX@@@RefType@Reflection@RBX@@SAABVType@23@XZ@4V123@A
0x102fae7c,global,??_B?1???$singleton@PAVHole@RBX@@@RefType@Reflection@RBX@@SAABVType@12@XZ@51
0x102fae80,global,?flag@?1???$declare@$1?sFeature@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102fae84,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf0@XVVelocityMotor@RBX@@@_mfi@boost@@V?$list1@V?$value@PAVVelocityMotor@RBX@@@_bi@boost@@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf0@XVVelocityMotor@RBX@@@_mfi@boost@@V?$list1@V?$value@PAVVelocityMotor@RBX@@@_bi@boost@@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@function@detail@2@A
0x102fae8c,global,??_B?1???$assign_to@V?$bind_t@XV?$mf0@XVVelocityMotor@RBX@@@_mfi@boost@@V?$list1@V?$value@PAVVelocityMotor@RBX@@@_bi@boost@@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf0@XVVelocityMotor@RBX@@@_mfi@boost@@V?$list1@V?$value@PAVVelocityMotor@RBX@@@_bi@boost@@@_bi@3@@_bi@1@@Z@51
0x102fae90,global,?s@?1??singleton@?$EnumDesc@W4TopBottom@Feature@RBX@@@Reflection@RBX@@SAABV234@XZ@4V234@A
0x102faf28,global,??_B?1??singleton@?$EnumDesc@W4TopBottom@Feature@RBX@@@Reflection@RBX@@SAABV123@XZ@51
0x102faf30,global,?s@?1??singleton@?$EnumDesc@W4LeftRight@Feature@RBX@@@Reflection@RBX@@SAABV234@XZ@4V234@A
0x102fafc8,global,??_B?1??singleton@?$EnumDesc@W4LeftRight@Feature@RBX@@@Reflection@RBX@@SAABV123@XZ@51
0x102fafd0,global,?s@?1??singleton@?$EnumDesc@W4InOut@Feature@RBX@@@Reflection@RBX@@SAABV234@XZ@4V234@A
0x102fb068,global,??_B?1??singleton@?$EnumDesc@W4InOut@Feature@RBX@@@Reflection@RBX@@SAABV123@XZ@51
0x102fb070,global,?foo@?1??classDescriptor@?$Described@VVelocityMotor@RBX@@$1?sVelocityMotor@2@3QBDBV?$FactoryProduct@VVelocityMotor@RBX@@VJointInstance@2@$1?sVelocityMotor@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
