address,size,type,symbol,name
0x10013bc0,0x10,library,?AddRef@?$CComObjectGlobal@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@@ATL@@UAGKXZ,
0x10013bd0,0x10,library,?Release@?$CComObjectGlobal@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@@ATL@@UAGKXZ,
0x10013be0,0x1d,library,?QueryInterface@?$CComObjectGlobal@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@@ATL@@UAGJABU_GUID@@PAPAX@Z,
0x10013c00,0x17,library,?Execute@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAEJKPAX@Z,
0x10013c20,0x1a,library,?CloseHandle@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAEJPAX@Z,
0x10013c40,0x180,library,?CacheStencil@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAGJPBDPAXKPAPAU__CACHEITEM@2@PAUHINSTANCE__@@PAUIMemoryCacheClient@2@@Z,
0x10013dc0,0xbe,library,?LookupStencil@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAGJPBDPAPAU__CACHEITEM@2@@Z,
0x10013e80,0x27,library,?GetStencil@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UBGJQAU__CACHEITEM@2@PAPAX@Z,
0x10013eb0,0x45,library,?AddRefStencil@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAGJQAU__CACHEITEM@2@@Z,
0x10013f00,0x4d,library,?ReleaseStencil@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAGJQAU__CACHEITEM@2@@Z,
0x10013f50,0x13,library,?RemoveStencil@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAGJQAU__CACHEITEM@2@@Z,
0x10013f70,0xcc,library,?RemoveStencilByName@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAGJPBD@Z,
0x10014040,0xf,library,?RemoveAllStencils@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAGJXZ,
0x10014050,0x1d,library,?SetDefaultLifespan@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAGJ_K@Z,
0x10014070,0x27,library,?GetDefaultLifespan@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAGJPA_K@Z,
0x100140a0,0x3f,library,?OnDestroyEntry@?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@UAEXPBUNodeType@?$CMemoryCacheBase@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@PAXUCCacheDataEx@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@VCOldFlusher@2@VCLifetimeCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@2@@Z,
0x100140e0,0x1b,library,?GetCurrentAllocSize@?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@UAGJPAK@Z,
0x100142d0,0x1e,library,??_E?$CSoapHandler@VCWebService@Roblox@@@ATL@@UAEPAXI@Z,
0x100142f0,0x4c,library,??_E?$IRequestHandlerImpl@VCWebService@Roblox@@@ATL@@UAEPAXI@Z,
0x100143d0,0x4c,library,??_E?$IRequestHandlerImpl@V?$CSDLGenerator@VCWebService@Roblox@@$1?s_szClassNameWSDL34@@3QBDB@ATL@@@ATL@@UAEPAXI@Z,
0x10014420,0x3a,library,??_E?$CComObjectGlobal@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@@ATL@@UAEPAXI@Z,
0x10014460,0x5c,library,??4?$CSimpleStringT@_W$0A@@ATL@@QAEAAV01@ABV01@@Z,
0x100144c0,0x82,library,?Add@?$CSimpleArray@UDLL_CACHE_ENTRY@ATL@@V?$CSimpleArrayEqualHelper@UDLL_CACHE_ENTRY@ATL@@@2@@ATL@@QAEHABUDLL_CACHE_ENTRY@2@@Z,
0x10014550,0x52,library,?RemoveAt@?$CSimpleArray@UDLL_CACHE_ENTRY@ATL@@V?$CSimpleArrayEqualHelper@UDLL_CACHE_ENTRY@ATL@@@2@@ATL@@QAEHH@Z,
0x100145b0,0x8b,library,??0?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@QAE@PBD@Z,
0x10014640,0x25,library,??4?$CComPtr@UIHttpServerContext@ATL@@@ATL@@QAEPAUIHttpServerContext@1@PAU21@@Z,
0x10014f40,0x270,library,?ReturnCriticalError@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@ATL@@QAEKPAU_EXTENSION_CONTROL_BLOCK@@@Z,
0x100151b0,0x288,library,?SetCriticalIsapiError@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@ATL@@QAEHK@Z,
0x10015440,0x163,library,?AsyncCallback@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@ATL@@SGXPAU_EXTENSION_CONTROL_BLOCK@@PAXKK@Z,
0x100155b0,0x191,library,?LoadDllHandler@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@ATL@@QAEKPBDPAUAtlServerRequest@2@@Z,
0x10015750,0xc8,library,?StartAsyncFlush@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@ATL@@QAEHPAUAtlServerRequest@2@@Z,
0x10015820,0xed,library,?GetService@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@ATL@@QAEJABU_GUID@@0PAPAX@Z,
0x10015910,0x13,library,?GetThreadHandle@?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@QAEPAXXZ,
0x10015930,0x10c,library,?Initialize@?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@QAEJXZ,
0x10015a40,0xce,library,?RemoveHandle@?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@QAEJPAX@Z,
0x10015b10,0xb5,library,?Shutdown@?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@QAEJK@Z,
0x10015bd0,0xd5,library,?Initialize@?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@QAEJPAXHK0@Z,
0x10015cb0,0xb0,library,?Shutdown@?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@QAEXK@Z,
0x10015d60,0x281,library,?InternalResizePool@?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@IAEJHH@Z,
0x10015ff0,0x60,library,?RemoveDllEntry@?$CDllCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCDllCachePeer@2@@ATL@@IAEXAAUDLL_CACHE_ENTRY@2@@Z,
0x10016050,0x6a,library,??0?$CDllCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCDllCachePeer@2@@ATL@@QAE@XZ,
0x100160c0,0xbe,library,?Uninitialize@?$CDllCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCDllCachePeer@2@@ATL@@QAEJXZ,
0x10016180,0x8d,library,?Add@?$CSimpleArray@UDllInfo@CDllCachePeer@ATL@@V?$CSimpleArrayEqualHelper@UDllInfo@CDllCachePeer@ATL@@@3@@ATL@@QAEHABUDllInfo@CDllCachePeer@2@@Z,
0x10016210,0x96,library,??0?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@QAE@XZ,
0x100162b0,0x6e,library,?Uninitialize@?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@QAEJXZ,
0x10016320,0x1f5,library,?AddEntry@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEJABV?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@ABQADKPAPAU__CACHEITEM@2@@Z,
0x10016520,0x2c,library,?CommitEntry@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEJQAU__CACHEITEM@2@@Z,
0x10016550,0x70,library,?LookupEntry@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEJABV?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@PAPAU__CACHEITEM@2@@Z,
0x100165c0,0x3a,library,?ReleaseEntry@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEKQAU__CACHEITEM@2@@Z,
0x10016600,0xc6,library,?RemoveEntry@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEJQAU__CACHEITEM@2@@Z,
0x100166d0,0x4e,library,?FlushEntries@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEJXZ,
0x10016720,0x32,library,?CanAddEntry@?$CMemoryCacheBase@V?$CFileCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCPageCachePeer@2@VCOldFlusher@2@VCComCriticalSection@2@VCExpireCuller@2@@ATL@@PADU?$CCacheDataPeer@VCPageCachePeer@ATL@@@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraits@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@@2@VCOldFlusher@2@VCExpireCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@IAE_NK@Z,
0x10016760,0x5c,library,??0?$CComObjectGlobal@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@@ATL@@QAE@PAX@Z,
0x100167c0,0xd1,library,??1?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@QAE@XZ,
0x100168a0,0x230,library,?AddEntry@?$CMemoryCacheBase@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@PAXUCCacheDataEx@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@VCOldFlusher@2@VCLifetimeCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEJABV?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@ABQAXKPAPAU__CACHEITEM@2@@Z,
0x10016ad0,0xae,library,?LookupEntry@?$CMemoryCacheBase@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@PAXUCCacheDataEx@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@VCOldFlusher@2@VCLifetimeCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEJABV?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@PAPAU__CACHEITEM@2@@Z,
0x10016b80,0x3d,library,?ReleaseEntry@?$CMemoryCacheBase@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@PAXUCCacheDataEx@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@VCOldFlusher@2@VCLifetimeCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEKQAU__CACHEITEM@2@@Z,
0x10016bc0,0xc4,library,?RemoveEntry@?$CMemoryCacheBase@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@PAXUCCacheDataEx@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@VCOldFlusher@2@VCLifetimeCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEJQAU__CACHEITEM@2@@Z,
0x10016c90,0x4e,library,?FlushEntries@?$CMemoryCacheBase@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@PAXUCCacheDataEx@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@VCOldFlusher@2@VCLifetimeCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEJXZ,
0x10016ce0,0xa1,library,?RemoveAllEntries@?$CMemoryCacheBase@V?$CStencilCache@V?$CWorkerThread@VCRTThreadTraits@ATL@@@ATL@@VCNoStatClass@2@VCComCriticalSection@2@VCOldFlusher@2@VCLifetimeCuller@2@@ATL@@PAXUCCacheDataEx@2@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@2@V?$CStringElementTraitsI@V?$CFixedStringT@V?$CStringT@DV?$StrTraitATL@DV?$ChTraitsCRT@D@ATL@@@ATL@@@ATL@@$0IA@@ATL@@V?$CDefaultCharTraits@D@2@@2@VCOldFlusher@2@VCLifetimeCuller@2@VCComCriticalSection@2@VCNoStatClass@2@@ATL@@QAEJXZ,
0x10016d90,0xb0,library,?Add@?$CSimpleArray@UServiceNode@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@ATL@@VCServiceEqualHelper@23@@ATL@@QAEHABUServiceNode@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@2@@Z,
0x10016e40,0x4d,library,?RemoveAt@?$CSimpleArray@UServiceNode@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@ATL@@VCServiceEqualHelper@23@@ATL@@QAEHH@Z,
0x10016e90,0x24,library,??A?$CSimpleArray@UServiceNode@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@ATL@@VCServiceEqualHelper@23@@ATL@@QAEAAUServiceNode@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@1@H@Z,
0x10016ec0,0x61,library,?Find@?$CSimpleArray@UServiceNode@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@ATL@@VCServiceEqualHelper@23@@ATL@@QBEHABUServiceNode@?$CIsapiExtension@V?$CThreadPool@VCIsapiWorker@ATL@@VCRTThreadTraits@2@VWin32WaitTraits@2@@ATL@@VCNoRequestStats@2@UCDefaultErrorProvider@2@VCRTThreadTraits@2@VCNoStatClass@2@V62@@2@@Z,
0x100170d0,0x53,library,??0?$CComObjectNoLock@VCWebService@Roblox@@@ATL@@QAE@PAX@Z,
0x10017130,0x13,library,?AddRef@?$CComObjectNoLock@VCWebService@Roblox@@@ATL@@UAGKXZ,
0x10017150,0x31,library,?Release@?$CComObjectNoLock@VCWebService@Roblox@@@ATL@@UAGKXZ,
0x10017190,0x20,library,?QueryInterface@?$CComObjectNoLock@VCWebService@Roblox@@@ATL@@UAGJABU_GUID@@PAPAX@Z,
0x100171b0,0x7c,library,??0?$CComObjectStack@VCWebService@Roblox@@@ATL@@QAE@PAX@Z,
0x10017230,0x43,library,??1?$CComObjectStack@VCWebService@Roblox@@@ATL@@UAE@XZ,
0x10017280,0x8,library,?QueryInterface@?$CComObjectStack@VCWebService@Roblox@@@ATL@@UAGJABU_GUID@@PAPAX@Z,
0x10017290,0x61,library,??1?$CComObjectNoLock@V?$CSDLGenerator@VCWebService@Roblox@@$1?s_szClassNameWSDL34@@3QBDB@ATL@@@ATL@@UAE@XZ,
0x10017300,0x14,library,?AddRef@?$CComObjectNoLock@V?$CSDLGenerator@VCWebService@Roblox@@$1?s_szClassNameWSDL34@@3QBDB@ATL@@@ATL@@UAGKXZ,
0x10017320,0x27,library,?Release@?$CComObjectNoLock@V?$CSDLGenerator@VCWebService@Roblox@@$1?s_szClassNameWSDL34@@3QBDB@ATL@@@ATL@@UAGKXZ,
0x10017350,0x1d,library,?QueryInterface@?$CComObjectNoLock@V?$CSDLGenerator@VCWebService@Roblox@@$1?s_szClassNameWSDL34@@3QBDB@ATL@@@ATL@@UAGJABU_GUID@@PAPAX@Z,
0x10017370,0x11,library,?AddRef@?$CComObjectNoLock@VCCacheServerContext@ATL@@@ATL@@UAGKXZ,
0x10017390,0x2c,library,?Release@?$CComObjectNoLock@VCCacheServerContext@ATL@@@ATL@@UAGKXZ,
0x100173c0,0x1d,library,?QueryInterface@?$CComObjectNoLock@VCCacheServerContext@ATL@@@ATL@@UAGJABU_GUID@@PAPAX@Z,
