address,size,symbol,name
0x10171440,0x18b,?create@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@SAPAVWedgeMesh@23@ABVVector3@G3D@@VRenderSurfaceTypes@23@@Z,
0x101715d0,0x18b,?create@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@SAPAVTorsoMesh@23@ABVVector3@G3D@@VRenderSurfaceTypes@23@@Z,
0x10171760,0x18b,?create@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@SAPAVSphereMesh@23@ABVVector3@G3D@@VRenderSurfaceTypes@23@@Z,
0x101718f0,0x18b,?create@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@SAPAVCylinderAlongXMesh@23@ABVVector3@G3D@@VRenderSurfaceTypes@23@@Z,
0x10171a80,0x18b,?create@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@SAPAVHeadMesh@23@ABVVector3@G3D@@VRenderSurfaceTypes@23@@Z,
0x101727e0,0x102,?createDecal@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@SAPAVPBBMesh@23@ABVVector3@G3D@@W4NormalId@3@@Z,
0x101728f0,0x11c,?createTexture@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@SAPAVPBBMesh@23@ABVVector3@G3D@@W4NormalId@3@ABVVector2@6@@Z,
0x10172a10,0x102,?createDecal@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@SAPAVWedgeMesh@23@ABVVector3@G3D@@W4NormalId@3@@Z,
0x10172b20,0x11c,?createTexture@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@SAPAVWedgeMesh@23@ABVVector3@G3D@@W4NormalId@3@ABVVector2@6@@Z,
0x10172c40,0x102,?createDecal@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@SAPAVTorsoMesh@23@ABVVector3@G3D@@W4NormalId@3@@Z,
0x10172d50,0x11c,?createTexture@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@SAPAVTorsoMesh@23@ABVVector3@G3D@@W4NormalId@3@ABVVector2@6@@Z,
0x10172e70,0x102,?createDecal@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@SAPAVSphereMesh@23@ABVVector3@G3D@@W4NormalId@3@@Z,
0x10172f80,0x11c,?createTexture@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@SAPAVSphereMesh@23@ABVVector3@G3D@@W4NormalId@3@ABVVector2@6@@Z,
0x101730a0,0x102,?createDecal@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@SAPAVCylinderAlongXMesh@23@ABVVector3@G3D@@W4NormalId@3@@Z,
0x101731b0,0x11c,?createTexture@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@SAPAVCylinderAlongXMesh@23@ABVVector3@G3D@@W4NormalId@3@ABVVector2@6@@Z,
0x101732d0,0x102,?createDecal@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@SAPAVHeadMesh@23@ABVVector3@G3D@@W4NormalId@3@@Z,
0x101733e0,0x11c,?createTexture@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@SAPAVHeadMesh@23@ABVVector3@G3D@@W4NormalId@3@ABVVector2@6@@Z,
0x10174160,0x313,??0PartChunk@View@RBX@@IAE@MABV?$shared_ptr@VPartInstance@RBX@@@boost@@PAV112@@Z,
0x10174800,0xeb,??0Part@View@RBX@@QAE@ABV?$shared_ptr@VPartInstance@RBX@@@boost@@PAV112@@Z,
0x101749c0,0x371,?resolve@MegaTextureProxy@View@RBX@@UAE?AV?$ReferenceCountedPointer@VTexture@G3D@@@G3D@@PAVRenderDevice@5@@Z,
0x10174d40,0x98,?getSurfacesTexture@MaterialFactory@View@RBX@@AAE?AV?$ReferenceCountedPointer@VTextureProxy@Render@RBX@@@G3D@@VColor3@5@@Z,
0x10175620,0x1d1,?getMegaMaterial@MaterialFactory@View@RBX@@QAE?AV?$ReferenceCountedPointer@VMaterial@Render@RBX@@@G3D@@UAttributes@123@@Z,
0x10175800,0x22a,?getMaterial@MaterialFactory@View@RBX@@QAE?AV?$ReferenceCountedPointer@VMaterial@Render@RBX@@@G3D@@UAttributes@123@@Z,
0x10176170,0x8e8,??$meshFace@$0A@@@YAXABVVector3@G3D@@MVRenderSurfaceTypes@View@RBX@@MAAV?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@1@@Z,
0x10176a60,0x8ec,??$meshFace@$00@@YAXABVVector3@G3D@@MVRenderSurfaceTypes@View@RBX@@MAAV?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@1@@Z,
0x10177350,0x8ec,??$meshFace@$01@@YAXABVVector3@G3D@@MVRenderSurfaceTypes@View@RBX@@MAAV?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@1@@Z,
0x10177c40,0x8ec,??$meshFace@$02@@YAXABVVector3@G3D@@MVRenderSurfaceTypes@View@RBX@@MAAV?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@1@@Z,
0x10178530,0x8ec,??$meshFace@$03@@YAXABVVector3@G3D@@MVRenderSurfaceTypes@View@RBX@@MAAV?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@1@@Z,
0x10178e20,0x8ec,??$meshFace@$04@@YAXABVVector3@G3D@@MVRenderSurfaceTypes@View@RBX@@MAAV?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@1@@Z,
0x10179d10,0x754,??0BrickMesh@View@RBX@@AAE@ABVVector3@G3D@@VRenderSurfaceTypes@12@VBrickColor@2@@Z,
0x1017aaa0,0x120,?create@BrickMesh@View@RBX@@SA?AV?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@ABVVector3@5@VRenderSurfaceTypes@23@VBrickColor@3@@Z,
0x1017abc0,0x135,??0PBBBuilder@@QAE@AAV?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@G3D@@VVector3@2@VRenderSurfaceTypes@View@RBX@@@Z,
0x1017ae60,0x3b9,??$buildFace@$00VTopBottom@@@LevelBuilder@View@RBX@@IAEXVTopBottom@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017b220,0x3b9,??$buildFace@$03VTopBottom@@@LevelBuilder@View@RBX@@IAEXVTopBottom@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017b5e0,0x3a9,??$buildFace@$02VSide@@@LevelBuilder@View@RBX@@IAEXVSide@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017b990,0x3a9,??$buildFace@$0A@VSide@@@LevelBuilder@View@RBX@@IAEXVSide@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017bd40,0x3a9,??$buildFace@$04VSide@@@LevelBuilder@View@RBX@@IAEXVSide@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017c0f0,0x3a9,??$buildFace@$01VSide@@@LevelBuilder@View@RBX@@IAEXVSide@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017c4a0,0x330,??$buildFace@$00VTopBottom@@@LevelBuilder@View@RBX@@IAEXVTopBottom@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1017c7d0,0x330,??$buildFace@$03VTopBottom@@@LevelBuilder@View@RBX@@IAEXVTopBottom@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1017cb00,0x330,??$buildFace@$02VSide@@@LevelBuilder@View@RBX@@IAEXVSide@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1017ce30,0x32d,??$buildFace@$0A@VSide@@@LevelBuilder@View@RBX@@IAEXVSide@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1017d160,0x330,??$buildFace@$04VSide@@@LevelBuilder@View@RBX@@IAEXVSide@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1017d490,0x330,??$buildFace@$01VSide@@@LevelBuilder@View@RBX@@IAEXVSide@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1017da00,0x151,??0PBBMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@@Z,
0x1017db60,0x1b1,??0PBBMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@ABVVector2@4@@Z,
0x1017dd20,0x264,??0PBBMesh@View@RBX@@AAE@ABVVector3@G3D@@VRenderSurfaceTypes@12@@Z,
0x1017dfa0,0x305,??$buildFace@$0A@VDeformSide3@@@LevelBuilder@View@RBX@@IAEXVDeformSide3@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017e2b0,0x2f5,??$buildFace@$00VDeformTop3@@@LevelBuilder@View@RBX@@IAEXVDeformTop3@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017e5b0,0x305,??$buildFace@$02VDeformSide3@@@LevelBuilder@View@RBX@@IAEXVDeformSide3@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017e8c0,0x345,??$buildFace@$04VDeformFront@@@LevelBuilder@View@RBX@@IAEXVDeformFront@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017ec10,0x31f,??$buildFace@$0A@VDeformSide3@@@LevelBuilder@View@RBX@@IAEXVDeformSide3@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1017ef30,0x31a,??$buildFace@$00VDeformTop3@@@LevelBuilder@View@RBX@@IAEXVDeformTop3@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1017f250,0x322,??$buildFace@$02VDeformSide3@@@LevelBuilder@View@RBX@@IAEXVDeformSide3@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1017f580,0x31a,??$buildFace@$04VDeformFront@@@LevelBuilder@View@RBX@@IAEXVDeformFront@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1017f8a0,0x3d1,??$buildFace@$01VWedgeBuilder@@@LevelBuilder@View@RBX@@IAEXVWedgeBuilder@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x1017fc80,0x3d1,??$buildFace@$03VWedgeBuilder@@@LevelBuilder@View@RBX@@IAEXVWedgeBuilder@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x101801c0,0x44a,??$buildFace@$01VWedgeBuilder@@@LevelBuilder@View@RBX@@IAEXVWedgeBuilder@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10180610,0x44a,??$buildFace@$03VWedgeBuilder@@@LevelBuilder@View@RBX@@IAEXVWedgeBuilder@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10180a60,0x171,??0WedgeMesh@View@RBX@@AAE@ABVVector3@G3D@@VRenderSurfaceTypes@12@@Z,
0x10180be0,0x17b,??0WedgeMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@@Z,
0x10180d60,0x1db,??0WedgeMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@ABVVector2@4@@Z,
0x10181160,0x305,??$buildFace@$0A@VDeformSide@@@LevelBuilder@View@RBX@@IAEXVDeformSide@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x10181470,0x335,??$buildFace@$00VDeformTop@@@LevelBuilder@View@RBX@@IAEXVDeformTop@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x101817b0,0x335,??$buildFace@$01VDeformFrontBack@@@LevelBuilder@View@RBX@@IAEXVDeformFrontBack@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x10181af0,0x305,??$buildFace@$02VDeformSide@@@LevelBuilder@View@RBX@@IAEXVDeformSide@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x10181e00,0x335,??$buildFace@$04VDeformFrontBack@@@LevelBuilder@View@RBX@@IAEXVDeformFrontBack@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x10182140,0x31f,??$buildFace@$0A@VDeformSide@@@LevelBuilder@View@RBX@@IAEXVDeformSide@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10182460,0x322,??$buildFace@$00VDeformTop@@@LevelBuilder@View@RBX@@IAEXVDeformTop@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10182790,0x322,??$buildFace@$01VDeformFrontBack@@@LevelBuilder@View@RBX@@IAEXVDeformFrontBack@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10182ac0,0x322,??$buildFace@$02VDeformSide@@@LevelBuilder@View@RBX@@IAEXVDeformSide@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10182df0,0x322,??$buildFace@$04VDeformFrontBack@@@LevelBuilder@View@RBX@@IAEXVDeformFrontBack@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10183120,0x3d1,??$buildFace@$03VTorsoBuilder@@@LevelBuilder@View@RBX@@IAEXVTorsoBuilder@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x10183640,0x44d,??$buildFace@$03VTorsoBuilder@@@LevelBuilder@View@RBX@@IAEXVTorsoBuilder@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10183a90,0x187,??0TorsoMesh@View@RBX@@AAE@ABVVector3@G3D@@VRenderSurfaceTypes@12@@Z,
0x10183c20,0x190,??0TorsoMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@@Z,
0x10183db0,0x1ff,??0TorsoMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@ABVVector2@4@@Z,
0x10184150,0x355,??$buildFace@$0A@P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZVRect2D@4@MV54@6HV64@@Z,
0x101844b0,0x355,??$buildFace@$00P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZVRect2D@4@MV54@6HV64@@Z,
0x10184810,0x355,??$buildFace@$01P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZVRect2D@4@MV54@6HV64@@Z,
0x10184b70,0x355,??$buildFace@$02P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZVRect2D@4@MV54@6HV64@@Z,
0x10184ed0,0x355,??$buildFace@$03P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZVRect2D@4@MV54@6HV64@@Z,
0x10185230,0x355,??$buildFace@$04P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZVRect2D@4@MV54@6HV64@@Z,
0x10185590,0x317,??$buildFace@$0A@P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZV64@W4Purpose@012@@Z,
0x101858b0,0x31a,??$buildFace@$00P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZV64@W4Purpose@012@@Z,
0x10185bd0,0x31a,??$buildFace@$01P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZV64@W4Purpose@012@@Z,
0x10185ef0,0x31a,??$buildFace@$02P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZV64@W4Purpose@012@@Z,
0x10186210,0x31a,??$buildFace@$03P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZV64@W4Purpose@012@@Z,
0x10186530,0x31a,??$buildFace@$04P6AXAAVVector3@G3D@@0AAVVector2@2@ABV12@ABVVector2int16@2@@Z@LevelBuilder@View@RBX@@IAEXP6AXAAVVector3@G3D@@0AAVVector2@4@ABV34@ABVVector2int16@4@@ZV64@W4Purpose@012@@Z,
0x10186970,0x311,??0SphereMesh@View@RBX@@AAE@ABVVector3@G3D@@VRenderSurfaceTypes@12@@Z,
0x10186c90,0x178,??0SphereMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@@Z,
0x10186e10,0x1d9,??0SphereMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@ABVVector2@4@@Z,
0x10187030,0x62,??0CylinderBuilder@@QAE@AAV?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@G3D@@VVector3@2@VRenderSurfaceTypes@View@RBX@@I@Z,
0x10187350,0x14d,??0CylinderAlongXMesh@View@RBX@@AAE@ABVVector3@G3D@@VRenderSurfaceTypes@12@@Z,
0x101874a0,0x153,??0CylinderAlongXMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@@Z,
0x10187600,0x1b3,??0CylinderAlongXMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@ABVVector2@4@@Z,
0x101877c0,0xe6,??0HeadBuilder@@QAE@V?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@G3D@@VVector3@2@VRenderSurfaceTypes@View@RBX@@IM@Z,
0x10187b50,0x335,??$buildFace@$00VEndcapTransform@@@LevelBuilder@View@RBX@@IAEXVEndcapTransform@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x10187e90,0x335,??$buildFace@$03VEndcapTransform@@@LevelBuilder@View@RBX@@IAEXVEndcapTransform@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x101881d0,0x345,??$buildFace@$02VCylinderTransform@@@LevelBuilder@View@RBX@@IAEXVCylinderTransform@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x10188520,0x345,??$buildFace@$0A@VCylinderTransform@@@LevelBuilder@View@RBX@@IAEXVCylinderTransform@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x10188870,0x345,??$buildFace@$04VCylinderTransform@@@LevelBuilder@View@RBX@@IAEXVCylinderTransform@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x10188bc0,0x345,??$buildFace@$01VCylinderTransform@@@LevelBuilder@View@RBX@@IAEXVCylinderTransform@@VRect2D@G3D@@MVVector2@5@2HVVector2int16@5@@Z,
0x10188f10,0x31a,??$buildFace@$00VEndcapTransform@@@LevelBuilder@View@RBX@@IAEXVEndcapTransform@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10189230,0x31a,??$buildFace@$03VEndcapTransform@@@LevelBuilder@View@RBX@@IAEXVEndcapTransform@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10189550,0x322,??$buildFace@$02VCylinderTransform@@@LevelBuilder@View@RBX@@IAEXVCylinderTransform@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10189880,0x31f,??$buildFace@$0A@VCylinderTransform@@@LevelBuilder@View@RBX@@IAEXVCylinderTransform@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10189ba0,0x322,??$buildFace@$04VCylinderTransform@@@LevelBuilder@View@RBX@@IAEXVCylinderTransform@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x10189ed0,0x322,??$buildFace@$01VCylinderTransform@@@LevelBuilder@View@RBX@@IAEXVCylinderTransform@@VVector2int16@G3D@@W4Purpose@012@@Z,
0x1018a360,0x1e5,??0HeadMesh@View@RBX@@AAE@ABVVector3@G3D@@VRenderSurfaceTypes@12@@Z,
0x1018a550,0x18a,??0HeadMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@@Z,
0x1018a6e0,0x1e4,??0HeadMesh@View@RBX@@AAE@ABVVector3@G3D@@W4NormalId@2@ABVVector2@4@@Z,
0x1018a8f0,0x456,?loadFromMeshFile@FileMesh@View@RBX@@QAE_NABVVector3@G3D@@VMeshId@3@@Z,
0x1018ad50,0x101,?create@FileMesh@View@RBX@@SA?AV?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@ABVVector3@5@VMeshId@3@@Z,
0x1018af40,0x52,??0LevelBuilder@View@RBX@@IAE@AAV?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@G3D@@VVector3@4@VRenderSurfaceTypes@12@@Z,
0x1018b8e0,0x86,??$create@VNetworkSettings@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@VNetworkSettings@RBX@@@boost@@XZ,
0x1018bc50,0x86,??$create@VClient@Network@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@VClient@Network@RBX@@@boost@@XZ,
0x1018bce0,0xbb,?create@Creator@?$FactoryProduct@VClient@Network@RBX@@VPeer@23@$1?sClient@23@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x1018bee0,0x86,??$create@VServer@Network@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@VServer@Network@RBX@@@boost@@XZ,
0x1018bf70,0xbb,?create@Creator@?$FactoryProduct@VServer@Network@RBX@@VPeer@23@$1?sServer@23@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x1018c030,0xbb,?create@Creator@?$FactoryProduct@VNetworkSettings@RBX@@VItem@GlobalSettings@2@$1?sNetworkSettings@2@3QBDB@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x1018c3b0,0x24,?getCharacterAppearance@Player@Network@RBX@@QBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x1018c800,0x8d,?getValue@?$GetSetImpl@P8Player@Network@RBX@@BE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZP8123@AEXABV45@@Z@?$PropDescriptor@VPlayer@Network@RBX@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PBVDescribedBase@34@@Z,
0x1018cda0,0x5b,??$getset@P8Player@Network@RBX@@BEPAVModelInstance@3@XZP8123@AEXPAV43@@Z@?$PropDescriptor@VPlayer@Network@RBX@@PAVModelInstance@3@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@PAVModelInstance@RBX@@@Reflection@RBX@@@std@@P8Player@Network@2@BEPAVModelInstance@2@XZP8562@AEXPAV72@@Z@Z,
0x1018ce00,0x5b,??$getset@P8Player@Network@RBX@@BE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZP8123@AEXABV45@@Z@?$PropDescriptor@VPlayer@Network@RBX@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@@std@@P8Player@Network@2@BE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@4@XZP8562@AEXABV74@@Z@Z,
0x1018e0e0,0x1ac,??RGenericSlotAdapter@?$SignalDescImpl@$01$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@RBX@@QAEXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z,
0x1018e2e0,0x71,??0TSignalInstance@?$TSignalDesc@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@RBX@@QAE@PAVSignalSource@23@ABVSignalDescriptor@23@@Z,
0x1018e360,0x5a,??1TSignalInstance@?$TSignalDesc@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z@Reflection@RBX@@UAE@XZ,
0x1018e3c0,0x1e,??_ETSignalInstance@?$TSignalDesc@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z@Reflection@RBX@@UAEPAXI@Z,
0x1018e4d0,0xaa,??$?0P8Player@Network@RBX@@BE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZP8012@AEXABV34@@Z@?$PropDescriptor@VPlayer@Network@RBX@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@QAE@PBD0P8Player@Network@2@BE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZP8342@AEXABV56@@ZW4Functionality@PropertyDescriptor@12@@Z,
0x1018ee60,0x134,??0?$SignalDesc@VPlayer@Network@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@RBX@@QAE@PBD00@Z,
0x1018efa0,0x73,?newSignalInstance@?$TSignalDesc@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@RBX@@EBEPAVSignalInstance@23@AAVSignalSource@23@@Z,
0x1018fef0,0x26,?setName@Player@Network@RBX@@UAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10190250,0xe7,?connectGeneric@?$SignalDescImpl@$01$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x10190bf0,0x4f,?setCharacterAppearance@Player@Network@RBX@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10190cf0,0x55,?declareSignature@?$BoundFuncDesc@VPlayers@Network@RBX@@$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z$01@Reflection@RBX@@AAEXPBD0@Z,
0x10190db0,0x72,??$?0V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@XmlElement@@QAE@ABVName@RBX@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
